route_id,agency_id,route_short_name,route_long_name,route_type,route_url
1279000000242,279,,Västtågen,106,
1279000000243,279,,Västtågen,106,
1279000000244,279,,Västtågen,106,
1279000000245,279,,Västtågen,106,
1279000000246,279,,Västtågen,106,
1279000000247,279,,Västtågen,106,
1279000000248,279,,Västtågen,106,
1279000000249,279,,Västtågen,106,
1279000000250,279,,Västtågen,106,
1279000000251,279,,Västtågen,106,
1279000000252,279,,Västtågen,106,
1279000000253,279,,Västtågen,106,
1279000000254,279,,Västtågen,106,
1279000000255,279,,Västtågen,106,
1279000000256,279,,Västtågen,106,
1279000000257,279,,Västtågen,106,
1279000000258,279,,Västtågen,106,
1279000000259,279,,Västtågen,106,
1279000000260,279,,Västtågen,106,
1279000000261,279,,Västtågen,106,
1279000000262,279,,Västtågen,106,
1279000000263,279,,Västtågen,106,
1279000000264,279,,Västtågen,106,
1279000000265,279,,Västtågen,106,
1279000000266,279,,Västtågen,106,
1279000000267,279,,Västtågen,106,
1279000000268,279,,Västtågen,106,
1279000000269,279,,Västtågen,106,
1279000000270,279,,Västtågen,106,
1279000000271,279,,Västtågen,106,
1279000000272,279,,Västtågen,106,
1279000000273,279,,Västtågen,106,
1279000000274,279,,Västtågen,106,
1279000000275,279,,Västtågen,106,
1279000000276,279,,Västtågen,106,
1279000000277,279,,Västtågen,106,
1279000000278,279,,Västtågen,106,
1279000000279,279,,Västtågen,106,
1279000000280,279,,Västtågen,106,
1279000000281,279,,Västtågen,106,
1279000000282,279,,Västtågen,106,
1279000000283,279,,Västtågen,106,
1279000000284,279,,Västtågen,106,
1279000000285,279,,Västtågen,106,
1279000000286,279,,Västtågen,106,
1279000000287,279,,Västtågen,106,
1279000000288,279,,Västtågen,106,
1279000000289,279,,Västtågen,106,
1279000000290,279,,Västtågen,106,
1279000000291,279,,Västtågen,106,
1279000000292,279,,Västtågen,106,
1279000000293,279,,Västtågen,106,
1279000000294,279,,Västtågen,106,
1279000000295,279,,Västtågen,106,
1279000000296,279,,Västtågen,106,
1279000000297,279,,Västtågen,106,
1279000000298,279,,Västtågen,106,
1279000000299,279,,Västtågen,106,
1279000000300,279,,Västtågen,106,
1279000000301,279,,Västtågen,106,
1279000000302,279,,Västtågen,106,
1279000000303,279,,Västtågen,106,
1279000000304,279,,Västtågen,106,
1279000000305,279,,Västtågen,106,
1279000000306,279,,Västtågen,106,
1279000000307,279,,Västtågen,106,
1279000000308,279,,Västtågen,106,
1279000000309,279,,Västtågen,106,
1279000000310,279,,Västtågen,106,
1279000000311,279,,Västtågen,106,
1279000000312,279,,Västtågen,106,
1279000000313,279,,Västtågen,106,
1279000000314,279,,Västtågen,106,
1279000000315,279,,Västtågen,106,
1279000000316,279,,Västtågen,106,
1279000000317,279,,Västtågen,106,
1279000000318,279,,Västtågen,106,
1279000000319,279,,Västtågen,106,
1279000000320,279,,Västtågen,106,
1279000000321,279,,Västtågen,106,
1279000000322,279,,Västtågen,106,
1279000000323,279,,Västtågen,106,
1279000000324,279,,Västtågen,106,
1279000000325,279,,Västtågen,106,
1279000000326,279,,Västtågen,106,
1279000000327,279,,Västtågen,106,
1279000000328,279,,Västtågen,106,
1279000000329,279,,Västtågen,106,
1279000000330,279,,Västtågen,106,
1279000000331,279,,Västtågen,106,
1279000000332,279,,Västtågen,106,
1279000000333,279,,Västtågen,106,
1279000000334,279,,Västtågen,106,
1279000000335,279,,Västtågen,106,
1279000000336,279,,Västtågen,106,
1279000000337,279,,Västtågen,106,
1279000000338,279,,Västtågen,106,
1279000000339,279,,Västtågen,106,
1279000000340,279,,Västtågen,106,
1279000000341,279,,Västtågen,106,
1279000000342,279,,Västtågen,106,
1279000000343,279,,Västtågen,106,
1279000000344,279,,Västtågen,106,
1279000000345,279,,Västtågen,106,
1279000000346,279,,Västtågen,106,
1279000000347,279,,Västtågen,106,
1279000000348,279,,Västtågen,106,
1279000000349,279,,Västtågen,106,
1279000000350,279,,Västtågen,106,
1279000000351,279,,Västtågen,106,
1279000000352,279,,Västtågen,106,
1279000000353,279,,Västtågen,106,
1279000000354,279,,Västtågen,106,
1279000000355,279,,Västtågen,106,
1279000000356,279,,Västtågen,106,
1279000000357,279,,Västtågen,106,
1279000000358,279,,Västtågen,106,
1279000000359,279,,Västtågen,106,
1279000000360,279,,Västtågen,106,
1279000000361,279,,Västtågen,106,
1279000000362,279,,Västtågen,106,
1279000000363,279,,Västtågen,106,
1279000000364,279,,Västtågen,106,
1279000000365,279,,Västtågen,106,
1279000000366,279,,Västtågen,106,
1279000000367,279,,Västtågen,106,
1279000000368,279,,Västtågen,106,
1279000000369,279,,Västtågen,106,
1279000000370,279,,Västtågen,106,
1279000000371,279,,Västtågen,106,
1279000000372,279,,Västtågen,106,
1279000000373,279,,Västtågen,106,
1279000000374,279,,Västtågen,106,
1279000000375,279,,Västtågen,106,
1279000000376,279,,Västtågen,106,
1279000000377,279,,Västtågen,106,
1279000000378,279,,Västtågen,106,
1279000000379,279,,Västtågen,106,
1279000000380,279,,Västtågen,106,
1279000000381,279,,Västtågen,106,
1279000000382,279,,Västtågen,106,
1279000000383,279,,Västtågen,106,
1279000000384,279,,Västtågen,106,
1279000000385,279,,Västtågen,106,
1279000000386,279,,Västtågen,106,
1279000000387,279,,Västtågen,106,
1279000000388,279,,Västtågen,106,
1279000000389,279,,Västtågen,106,
1279000000390,279,,Västtågen,106,
1279000000391,279,,Västtågen,106,
1279000000392,279,,Västtågen,106,
1279000000393,279,,Västtågen,106,
1279000000394,279,,Västtågen,106,
1279000000395,279,,Västtågen,106,
1279000000396,279,,Västtågen,106,
1279000000397,279,,Västtågen,106,
1279000000398,279,,Västtågen,106,
1279000000399,279,,Västtågen,106,
1279000000400,279,,Västtågen,106,
1279000000401,279,,Västtågen,106,
1279000000402,279,,Västtågen,106,
1279000000403,279,,Västtågen,106,
1279000000404,279,,Västtågen,106,
1279000000405,279,,Västtågen,106,
1279000000406,279,,Västtågen,106,
1279000000407,279,,Västtågen,106,
1279000000408,279,,Västtågen,106,
1279000000409,279,,Västtågen,106,
1279000000410,279,,Västtågen,106,
1279000000411,279,,Västtågen,106,
1279000000412,279,,Västtågen,106,
1279000000413,279,,Västtågen,106,
1279000000414,279,,Västtågen,106,
1279000000415,279,,Västtågen,106,
1279000000416,279,,Västtågen,106,
1279000000417,279,,Västtågen,106,
1279000000418,279,,Västtågen,106,
1279000000419,279,,Västtågen,106,
1279000000420,279,,Västtågen,106,
1279000000421,279,,Västtågen,106,
1279000000422,279,,Västtågen,106,
1279000000423,279,,Västtågen,106,
1279000000424,279,,Västtågen,106,
1279000000425,279,,Västtågen,106,
1279000000426,279,,Västtågen,106,
1279000000427,279,,Västtågen,106,
1279000000428,279,,Västtågen,106,
1279000000429,279,,Västtågen,106,
1279000000430,279,,Västtågen,106,
1279000000431,279,,Västtågen,106,
1279000000432,279,,Västtågen,106,
1279000000433,279,,Västtågen,106,
1279000000434,279,,Västtågen,106,
1279000000435,279,,Västtågen,106,
1279000000436,279,,Västtågen,106,
1279000000437,279,,Västtågen,106,
1279000000438,279,,Västtågen,106,
1279000000439,279,,Västtågen,106,
1279000000440,279,,Västtågen,106,
1279000000441,279,,Västtågen,106,
1279000000442,279,,Västtågen,106,
1279000000443,279,,Västtågen,106,
1279000000444,279,,Västtågen,106,
1279000000445,279,,Västtågen,106,
1279000000446,279,,Västtågen,106,
1279000000447,279,,Västtågen,106,
1279000000448,279,,Västtågen,106,
1279000000449,279,,Västtågen,106,
1279000000450,279,,Västtågen,106,
1279000000451,279,,Västtågen,106,
1279000000452,279,,Västtågen,106,
1279000000453,279,,Västtågen,106,
1279000000454,279,,Västtågen,106,
1279000000455,279,,Västtågen,106,
1279000000456,279,,Västtågen,106,
1279000000457,279,,Västtågen,106,
1279000000458,279,,Västtågen,106,
1279000000459,279,,Västtågen,106,
1279000000460,279,,Västtågen,106,
1279000000461,279,,Västtågen,106,
1279000000462,279,,Västtågen,106,
1279000000463,279,,Västtågen,106,
1279000000464,279,,Västtågen,106,
1279000000465,279,,Västtågen,106,
1279000000466,279,,Västtågen,106,
1279000000467,279,,Västtågen,106,
1279000000468,279,,Västtågen,106,
1279000000469,279,,Västtågen,106,
1279000000470,279,,Västtågen,106,
1279000000471,279,,Västtågen,106,
1279000000472,279,,Västtågen,106,
1279000000473,279,,Västtågen,106,
1279000000474,279,,Västtågen,106,
1279000000475,279,,Västtågen,106,
1279000000476,279,,Västtågen,106,
1279000000477,279,,Västtågen,106,
1279000000478,279,,Västtågen,106,
1279000000479,279,,Västtågen,106,
1279000000480,279,,Västtågen,106,
1279000000481,279,,Västtågen,106,
1279000000482,279,,Västtågen,106,
1279000000483,279,,Västtågen,106,
1279000000484,279,,Västtågen,106,
1279000000485,279,,Västtågen,106,
1279000000486,279,,Västtågen,106,
1279000000487,279,,Västtågen,106,
1279000000488,279,,Västtågen,106,
1279000000489,279,,Västtågen,106,
1279000000490,279,,Västtågen,106,
1279000000491,279,,Västtågen,106,
1279000000492,279,,Västtågen,106,
1279000000493,279,,Västtågen,106,
1279000000494,279,,Västtågen,106,
1279000000495,279,,Västtågen,106,
1279000000496,279,,Västtågen,106,
1279000000497,279,,Västtågen,106,
1279000000498,279,,Västtågen,106,
1279000000499,279,,Västtågen,106,
1279000000500,279,,Västtågen,106,
1279000000501,279,,Västtågen,106,
1279000000502,279,,Västtågen,106,
1279000000503,279,,Västtågen,106,
1279000000504,279,,Västtågen,106,
1279000000505,279,,Västtågen,106,
1279000000506,279,,Västtågen,106,
1279000000507,279,,Västtågen,106,
1279000000508,279,,Västtågen,106,
1279000000509,279,,Västtågen,106,
1279000000510,279,,Västtågen,106,
1279000000511,279,,Västtågen,106,
1279000000512,279,,Västtågen,106,
1279000000513,279,,Västtågen,106,
1279000000514,279,,Västtågen,106,
1279000000515,279,,Västtågen,106,
1279000000516,279,,Västtågen,106,
1279000000517,279,,Västtågen,106,
1279000000518,279,,Västtågen,106,
1279000000519,279,,Västtågen,106,
1279000000520,279,,Västtågen,106,
1279000000521,279,,Västtågen,106,
1279000000522,279,,Västtågen,106,
1279000000523,279,,Västtågen,106,
1279000000524,279,,Västtågen,106,
1279000000525,279,,Västtågen,106,
1279000000526,279,,Västtågen,106,
1279000000527,279,,Västtågen,106,
1279000000528,279,,Västtågen,106,
1279000000529,279,,Västtågen,106,
1279000000530,279,,Västtågen,106,
1279000000531,279,,Västtågen,106,
1279000000532,279,,Västtågen,106,
1279000000533,279,,Västtågen,106,
1279000000534,279,,Västtågen,106,
1279000000535,279,,Västtågen,106,
1279000000536,279,,Västtågen,106,
1279000000537,279,,Västtågen,106,
1279000000538,279,,Västtågen,106,
1279000000539,279,,Västtågen,106,
1279000000540,279,,Västtågen,106,
1279000000541,279,,Västtågen,106,
1279000000542,279,,Västtågen,106,
1279000000543,279,,Västtågen,106,
1279000000544,279,,Västtågen,106,
1279000000545,279,,Västtågen,106,
1279000000546,279,,Västtågen,106,
1279000000547,279,,Västtågen,106,
1279000000548,279,,Västtågen,106,
1279000000549,279,,Västtågen,106,
1279000000550,279,,Västtågen,106,
1279000000551,279,,Västtågen,106,
1279000000552,279,,Västtågen,106,
1279000000553,279,,Västtågen,106,
1279000000554,279,,Västtågen,106,
1279000000555,279,,Västtågen,106,
1279000000556,279,,Västtågen,106,
1279000000557,279,,Västtågen,106,
1279000000558,279,,Västtågen,106,
1279000000559,279,,Västtågen,106,
1279000000560,279,,Västtågen,106,
1279000000561,279,,Västtågen,106,
1279000000562,279,,Västtågen,106,
1279000000563,279,,Västtågen,106,
1279000000564,279,,Västtågen,106,
1279000000565,279,,Västtågen,106,
1279000000566,279,,Västtågen,106,
1279000000567,279,,Västtågen,106,
1279000000568,279,,Västtågen,106,
1279000000569,279,,Västtågen,106,
1279000000570,279,,Västtågen,106,
1279000000571,279,,Västtågen,106,
1279000000572,279,,Västtågen,106,
1279000000573,279,,Västtågen,106,
1279000000574,279,,Västtågen,106,
1279000000575,279,,Västtågen,106,
1279000000576,279,,Västtågen,106,
1279000000577,279,,Västtågen,106,
1279000000578,279,,Västtågen,106,
1279000000579,279,,Västtågen,106,
1279000000580,279,,Västtågen,106,
1279000000581,279,,Västtågen,106,
1279000000582,279,,Västtågen,106,
1279000000583,279,,Västtågen,106,
1279000000584,279,,Västtågen,106,
1279000000585,279,,Västtågen,106,
1279000000586,279,,Västtågen,106,
1279000000587,279,,Västtågen,106,
1279000000588,279,,Västtågen,106,
1279000000589,279,,Västtågen,106,
1279000000590,279,,Västtågen,106,
1279000000591,279,,Västtågen,106,
1279000000592,279,,Västtågen,106,
1279000000593,279,,Västtågen,106,
1279000000594,279,,Västtågen,106,
1279000000595,279,,Västtågen,106,
1279000000596,279,,Västtågen,106,
1279000000597,279,,Västtågen,106,
1279000000598,279,,Västtågen,106,
1279000000599,279,,Västtågen,106,
1279000000600,279,,Västtågen,106,
1279000000601,279,,Västtågen,106,
1279000000602,279,,Västtågen,106,
1279000000603,279,,Västtågen,106,
1279000000604,279,,Västtågen,106,
1279000000605,279,,Västtågen,106,
1279000000606,279,,Västtågen,106,
1279000000607,279,,Västtågen,106,
1279000000608,279,,Västtågen,106,
1279000000609,279,,Västtågen,106,
1279000000610,279,,Västtågen,106,
1279000000611,279,,Västtågen,106,
1279000000612,279,,Västtågen,106,
1279000000613,279,,Västtågen,106,
1279000000614,279,,Västtågen,106,
1279000000615,279,,Västtågen,106,
1279000000616,279,,Västtågen,106,
1279000000617,279,,Västtågen,106,
1279000000618,279,,Västtågen,106,
1279000000619,279,,Västtågen,106,
1279000000620,279,,Västtågen,106,
1279000000621,279,,Västtågen,106,
1279000000622,279,,Västtågen,106,
1279000000623,279,,Västtågen,106,
1279000000624,279,,Västtågen,106,
1279000000625,279,,Västtågen,106,
1279000000626,279,,Västtågen,106,
1279000000627,279,,Västtågen,106,
1279000000628,279,,Västtågen,106,
1279000000629,279,,Västtågen,106,
1279000000630,279,,Västtågen,106,
1279000000631,279,,Västtågen,106,
1279000000632,279,,Västtågen,106,
1279000000633,279,,Västtågen,106,
1279000000634,279,,Västtågen,106,
1279000000635,279,,Västtågen,106,
1279000000636,279,,Västtågen,106,
1279000000637,279,,Västtågen,106,
1279000000638,279,,Västtågen,106,
1279000000639,279,,Västtågen,106,
1279000000640,279,,Västtågen,106,
1279000000641,279,,Västtågen,106,
1279000000642,279,,Västtågen,106,
1279000000643,279,,Västtågen,106,
1279000000644,279,,Västtågen,106,
1279000000645,279,,Västtågen,106,
1279000000646,279,,Västtågen,106,
1279000000647,279,,Västtågen,106,
1279000000648,279,,Västtågen,106,
1279000000649,279,,Västtågen,106,
1279000000650,279,,Västtågen,106,
1279000000651,279,,Västtågen,106,
1279000000652,279,,Västtågen,106,
1279000000653,279,,Västtågen,106,
1279000000654,279,,Västtågen,106,
1279000000655,279,,Västtågen,106,
1279000000656,279,,Västtågen,106,
1279000000657,279,,Västtågen,106,
1279000000658,279,,Västtågen,106,
1279000000659,279,,Västtågen,106,
1279000000660,279,,Västtågen,106,
1279000000661,279,,Västtågen,106,
1279000000662,279,,Västtågen,106,
1279000000663,279,,Västtågen,106,
1279000000664,279,,Västtågen,106,
1279000000665,279,,Västtågen,106,
1279000000666,279,,Västtågen,106,
1279000000667,279,,Västtågen,106,
1279000000668,279,,Västtågen,106,
1279000000669,279,,Västtågen,106,
1279000000670,279,,Västtågen,106,
1279000000671,279,,Västtågen,106,
1279000000672,279,,Västtågen,106,
1279000000673,279,,Västtågen,106,
1279000000674,279,,Västtågen,106,
1279000000675,279,,Västtågen,106,
1279000000676,279,,Västtågen,106,
1279000000677,279,,Västtågen,106,
1279000000678,279,,Västtågen,106,
1279000000679,279,,Västtågen,106,
1279000000680,279,,Västtågen,106,
1279000000681,279,,Västtågen,106,
1279000000682,279,,Västtågen,106,
1279000000683,279,,Västtågen,106,
1279000000684,279,,Västtågen,106,
1279000000685,279,,Västtågen,106,
1279000000686,279,,Västtågen,106,
1279000000687,279,,Västtågen,106,
1279000000688,279,,Västtågen,106,
1279000000689,279,,Västtågen,106,
1279000000690,279,,Västtågen,106,
1279000000691,279,,Västtågen,106,
1279000000692,279,,Västtågen,106,
1279000000693,279,,Västtågen,106,
1279000000694,279,,Västtågen,106,
1279000000695,279,,Västtågen,106,
1279000000696,279,,Västtågen,106,
1279000000697,279,,Västtågen,106,
1279000000698,279,,Västtågen,106,
1279000000699,279,,Västtågen,106,
1279000000700,279,,Västtågen,106,
1279000000701,279,,Västtågen,106,
1279000000702,279,,Västtågen,106,
1279000000703,279,,Västtågen,106,
1279000000704,279,,Västtågen,106,
1279000000705,279,,Västtågen,106,
1279000000706,279,,Västtågen,106,
1279000000707,279,,Västtågen,106,
1279000000708,279,,Västtågen,106,
1279000000709,279,,Västtågen,106,
1279000000710,279,,Västtågen,106,
1279000000711,279,,Västtågen,106,
1279000000712,279,,Västtågen,106,
1279000000713,279,,Västtågen,106,
1279000000714,279,,Västtågen,106,
1279000000715,279,,Västtågen,106,
1279000000716,279,,Västtågen,106,
1279000000717,279,,Västtågen,106,
1279000000718,279,,Västtågen,106,
1279000000719,279,,Västtågen,106,
1279000000720,279,,Västtågen,106,
1279000000721,279,,Västtågen,106,
1279000000722,279,,Västtågen,106,
1279000000723,279,,Västtågen,106,
1279000000724,279,,Västtågen,106,
1279000000725,279,,Västtågen,106,
1279000000726,279,,Västtågen,106,
1279000000727,279,,Västtågen,106,
1279000000728,279,,Västtågen,106,
1279000000729,279,,Västtågen,106,
1279000000730,279,,Västtågen,106,
1279000000731,279,,Västtågen,106,
1279000000732,279,,Västtågen,106,
1279000000733,279,,Västtågen,106,
1279000000734,279,,Västtågen,106,
1279000000735,279,,Västtågen,106,
1279000000736,279,,Västtågen,106,
1279000000737,279,,Västtågen,106,
1279000000738,279,,Västtågen,106,
1279000000739,279,,Västtågen,106,
1279000000740,279,,Västtågen,106,
1279000000741,279,,Västtågen,106,
1279000000742,279,,Västtågen,106,
1279000000743,279,,Västtågen,106,
1279000000744,279,,Västtågen,106,
1279000000745,279,,Västtågen,106,
1279000000746,279,,Västtågen,106,
1279000000747,279,,Västtågen,106,
1279000000748,279,,Västtågen,106,
1279000000749,279,,Västtågen,106,
1279000000750,279,,Västtågen,106,
1279000000751,279,,Västtågen,106,
1279000000752,279,,Västtågen,106,
1279000000753,279,,Västtågen,106,
1279000000754,279,,Västtågen,106,
1279000000755,279,,Västtågen,106,
1279000000756,279,,Västtågen,106,
1279000000757,279,,Västtågen,106,
1279000000758,279,,Västtågen,106,
1279000000759,279,,Västtågen,106,
1279000000760,279,,Västtågen,106,
1279000000761,279,,Västtågen,106,
1279000000762,279,,Västtågen,106,
1279000000763,279,,Västtågen,106,
1279000000764,279,,Västtågen,106,
1279000000765,279,,Västtågen,106,
1279000000766,279,,Västtågen,106,
1279000000767,279,,Västtågen,106,
1279000000768,279,,Västtågen,106,
1279000000769,279,,Västtågen,106,
1279000000770,279,,Västtågen,106,
1279000000771,279,,Västtågen,106,
1279000000772,279,,Västtågen,106,
1279000000773,279,,Västtågen,106,
1279000000774,279,,Västtågen,106,
1279000000775,279,,Västtågen,106,
1279000000776,279,,Västtågen,106,
1279000000777,279,,Västtågen,106,
1279000000778,279,,Västtågen,106,
1279000000779,279,,Västtågen,106,
1279000000780,279,,Västtågen,106,
1279000000781,279,,Västtågen,106,
1279000000782,279,,Västtågen,106,
1279000000783,279,,Västtågen,106,
1279000000784,279,,Västtågen,106,
1279000000785,279,,Västtågen,106,
1279000000786,279,,Västtågen,106,
1279000000787,279,,Västtågen,106,
1279000000788,279,,Västtågen,106,
1287000000001,287,,Arlanda Express,101,
1287000000002,287,,Arlanda Express,101,
1287000000003,287,,Arlanda Express,101,
1287000000004,287,,Arlanda Express,101,
1287000000005,287,,Arlanda Express,101,
1287000000006,287,,Arlanda Express,101,
1287000000007,287,,Arlanda Express,101,
1287000000008,287,,Arlanda Express,101,
1287000000009,287,,Arlanda Express,101,
1287000000010,287,,Arlanda Express,101,
1287000000011,287,,Arlanda Express,101,
1287000000012,287,,Arlanda Express,101,
1287000000013,287,,Arlanda Express,101,
1287000000014,287,,Arlanda Express,101,
1287000000015,287,,Arlanda Express,101,
1287000000016,287,,Arlanda Express,101,
1287000000017,287,,Arlanda Express,101,
1287000000018,287,,Arlanda Express,101,
1287000000019,287,,Arlanda Express,101,
1287000000020,287,,Arlanda Express,101,
1287000000021,287,,Arlanda Express,101,
1287000000022,287,,Arlanda Express,101,
1287000000023,287,,Arlanda Express,101,
1287000000024,287,,Arlanda Express,101,
1287000000025,287,,Arlanda Express,101,
1287000000026,287,,Arlanda Express,101,
1287000000027,287,,Arlanda Express,101,
1287000000028,287,,Arlanda Express,101,
1287000000029,287,,Arlanda Express,101,
1287000000030,287,,Arlanda Express,101,
1287000000031,287,,Arlanda Express,101,
1287000000032,287,,Arlanda Express,101,
1287000000033,287,,Arlanda Express,101,
1287000000034,287,,Arlanda Express,101,
1287000000035,287,,Arlanda Express,101,
1287000000036,287,,Arlanda Express,101,
1287000000037,287,,Arlanda Express,101,
1287000000038,287,,Arlanda Express,101,
1287000000039,287,,Arlanda Express,101,
1287000000040,287,,Arlanda Express,101,
1287000000041,287,,Arlanda Express,101,
1287000000042,287,,Arlanda Express,101,
1287000000043,287,,Arlanda Express,101,
1287000000044,287,,Arlanda Express,101,
1287000000045,287,,Arlanda Express,101,
1287000000046,287,,Arlanda Express,101,
1287000000047,287,,Arlanda Express,101,
1287000000048,287,,Arlanda Express,101,
1287000000049,287,,Arlanda Express,101,
1287000000050,287,,Arlanda Express,101,
1287000000051,287,,Arlanda Express,101,
1287000000052,287,,Arlanda Express,101,
1287000000053,287,,Arlanda Express,101,
1287000000054,287,,Arlanda Express,101,
1287000000055,287,,Arlanda Express,101,
1287000000056,287,,Arlanda Express,101,
1287000000057,287,,Arlanda Express,101,
1287000000058,287,,Arlanda Express,101,
1287000000059,287,,Arlanda Express,101,
1287000000060,287,,Arlanda Express,101,
1287000000061,287,,Arlanda Express,101,
1287000000062,287,,Arlanda Express,101,
1287000000063,287,,Arlanda Express,101,
1287000000064,287,,Arlanda Express,101,
1287000000065,287,,Arlanda Express,101,
1287000000066,287,,Arlanda Express,101,
1287000000067,287,,Arlanda Express,101,
1287000000068,287,,Arlanda Express,101,
1287000000069,287,,Arlanda Express,101,
1287000000070,287,,Arlanda Express,101,
1287000000071,287,,Arlanda Express,101,
1287000000072,287,,Arlanda Express,101,
1287000000073,287,,Arlanda Express,101,
1287000000074,287,,Arlanda Express,101,
1287000000075,287,,Arlanda Express,101,
1287000000076,287,,Arlanda Express,101,
1287000000077,287,,Arlanda Express,101,
1287000000078,287,,Arlanda Express,101,
1287000000079,287,,Arlanda Express,101,
1287000000080,287,,Arlanda Express,101,
1287000000081,287,,Arlanda Express,101,
1287000000082,287,,Arlanda Express,101,
1287000000083,287,,Arlanda Express,101,
1287000000084,287,,Arlanda Express,101,
1287000000085,287,,Arlanda Express,101,
1287000000086,287,,Arlanda Express,101,
1287000000087,287,,Arlanda Express,101,
1287000000088,287,,Arlanda Express,101,
1287000000089,287,,Arlanda Express,101,
1287000000090,287,,Arlanda Express,101,
1287000000091,287,,Arlanda Express,101,
1287000000092,287,,Arlanda Express,101,
1287000000093,287,,Arlanda Express,101,
1287000000094,287,,Arlanda Express,101,
1287000000095,287,,Arlanda Express,101,
1287000000096,287,,Arlanda Express,101,
1287000000097,287,,Arlanda Express,101,
1287000000098,287,,Arlanda Express,101,
1287000000099,287,,Arlanda Express,101,
1287000000100,287,,Arlanda Express,101,
1287000000101,287,,Arlanda Express,101,
1287000000102,287,,Arlanda Express,101,
1287000000103,287,,Arlanda Express,101,
1287000000104,287,,Arlanda Express,101,
1287000000105,287,,Arlanda Express,101,
1287000000106,287,,Arlanda Express,101,
1287000000107,287,,Arlanda Express,101,
1287000000108,287,,Arlanda Express,101,
1287000000109,287,,Arlanda Express,101,
1287000000110,287,,Arlanda Express,101,
1287000000111,287,,Arlanda Express,101,
1287000000112,287,,Arlanda Express,101,
1287000000113,287,,Arlanda Express,101,
1287000000114,287,,Arlanda Express,101,
1287000000115,287,,Arlanda Express,101,
1287000000116,287,,Arlanda Express,101,
1287000000117,287,,Arlanda Express,101,
1287000000118,287,,Arlanda Express,101,
1287000000119,287,,Arlanda Express,101,
1287000000120,287,,Arlanda Express,101,
1287000000121,287,,Arlanda Express,101,
1287000000122,287,,Arlanda Express,101,
1287000000123,287,,Arlanda Express,101,
1287000000124,287,,Arlanda Express,101,
1287000000125,287,,Arlanda Express,101,
1287000000126,287,,Arlanda Express,101,
1287000000127,287,,Arlanda Express,101,
1287000000128,287,,Arlanda Express,101,
1287000000129,287,,Arlanda Express,101,
1287000000130,287,,Arlanda Express,101,
1287000000131,287,,Arlanda Express,101,
1287000000132,287,,Arlanda Express,101,
1287000000133,287,,Arlanda Express,101,
1287000000134,287,,Arlanda Express,101,
1287000000135,287,,Arlanda Express,101,
1287000000136,287,,Arlanda Express,101,
1287000000137,287,,Arlanda Express,101,
1287000000138,287,,Arlanda Express,101,
1287000000139,287,,Arlanda Express,101,
1287000000140,287,,Arlanda Express,101,
1287000000141,287,,Arlanda Express,101,
1287000000142,287,,Arlanda Express,101,
1287000000143,287,,Arlanda Express,101,
1287000000144,287,,Arlanda Express,101,
1287000000145,287,,Arlanda Express,101,
1287000000146,287,,Arlanda Express,101,
1287000000147,287,,Arlanda Express,101,
1287000000148,287,,Arlanda Express,101,
1287000000149,287,,Arlanda Express,101,
1287000000150,287,,Arlanda Express,101,
1287000000151,287,,Arlanda Express,101,
1287000000152,287,,Arlanda Express,101,
1287000000153,287,,Arlanda Express,101,
1287000000154,287,,Arlanda Express,101,
1287000000155,287,,Arlanda Express,101,
1287000000156,287,,Arlanda Express,101,
1287000000157,287,,Arlanda Express,101,
1287000000158,287,,Arlanda Express,101,
1287000000159,287,,Arlanda Express,101,
1287000000160,287,,Arlanda Express,101,
1287000000161,287,,Arlanda Express,101,
1287000000162,287,,Arlanda Express,101,
1287000000163,287,,Arlanda Express,101,
1287000000164,287,,Arlanda Express,101,
1287000000165,287,,Arlanda Express,101,
1287000000166,287,,Arlanda Express,101,
1287000000167,287,,Arlanda Express,101,
1287000000168,287,,Arlanda Express,101,
1287000000169,287,,Arlanda Express,101,
1287000000170,287,,Arlanda Express,101,
1287000000171,287,,Arlanda Express,101,
1287000000172,287,,Arlanda Express,101,
1287000000173,287,,Arlanda Express,101,
1287000000174,287,,Arlanda Express,101,
1287000000175,287,,Arlanda Express,101,
1287000000176,287,,Arlanda Express,101,
1287000000177,287,,Arlanda Express,101,
1287000000178,287,,Arlanda Express,101,
1287000000179,287,,Arlanda Express,101,
1287000000180,287,,Arlanda Express,101,
1287000000181,287,,Arlanda Express,101,
1287000000182,287,,Arlanda Express,101,
1287000000183,287,,Arlanda Express,101,
1287000000184,287,,Arlanda Express,101,
1287000000185,287,,Arlanda Express,101,
1287000000186,287,,Arlanda Express,101,
1287000000187,287,,Arlanda Express,101,
1287000000188,287,,Arlanda Express,101,
1287000000189,287,,Arlanda Express,101,
1287000000190,287,,Arlanda Express,101,
1300000000001,300,,Öresundståg,102,
1300000000002,300,,Öresundståg,102,
1300000000003,300,,Öresundståg,102,
1300000000004,300,,Öresundståg,102,
1300000000005,300,,Öresundståg,102,
1300000000006,300,,Öresundståg,102,
1300000000007,300,,Öresundståg,102,
1300000000008,300,,Öresundståg,102,
1300000000009,300,,Öresundståg,102,
1300000000010,300,,Öresundståg,102,
1300000000011,300,,Öresundståg,102,
1300000000012,300,,Öresundståg,102,
1300000000013,300,,Öresundståg,102,
1300000000014,300,,Öresundståg,102,
1300000000015,300,,Öresundståg,102,
1300000000016,300,,Öresundståg,102,
1300000000017,300,,Öresundståg,102,
