stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022050000159003,Viskafors station,57.629446,12.845428,0,159.0,3
9022050000160018,Borlänge resecentrum,60.483535,15.42584,0,160.0,*
9022050000160019,Borlänge resecentrum,60.483535,15.42584,0,160.0,*
9022050000161004,Kungsbacka station,57.490914,12.079961,0,161.0,2
9022050000161005,Kungsbacka station,57.490912,12.079878,0,161.0,3
9022050000161006,Kungsbacka station,57.49091,12.079812,0,161.0,4
9022050000161022,Kungsbacka station,57.490071,12.079859,0,161.0,-
9022050000161023,Kungsbacka station,57.49055,12.07961,0,161.0,*
9022050000162012,Grängesberg jvstn,60.076395,15.005463,0,162.0,*
9022050000164006,Skillingaryd station,57.42829,14.09085,0,164.0,J
9022050000166012,Katrineholm Resecentrum,58.996655,16.208238,0,166.0,*
9022050000169010,Simrishamn station,55.554119,14.35283,0,169.0,1
9022050000171003,Tenhult station,57.705809,14.32607,0,171.0,J
9022050000171009,Tenhult station,57.705713,14.326326,0,171.0,1
9022050000171010,Tenhult station,57.705712,14.326225,0,171.0,2
9022050000172007,Motala Central,58.537486,15.048309,0,172.0,1
9022050000172008,Motala Central,58.537487,15.048447,0,172.0,3
9022050000172012,Motala Central,58.537486,15.048309,0,172.0,*
9022050000173007,Öxnered station,58.359219,12.273695,0,173.0,*
9022050000179003,Vinslöv station,56.104842,13.916754,0,179.0,1
9022050000179004,Vinslöv station,56.104896,13.916767,0,179.0,2
9022050000180013,Mjölby resecentrum,58.323046,15.132276,0,180.0,1b
9022050000180014,Mjölby resecentrum,58.322604,15.132011,0,180.0,2a
9022050000180015,Mjölby resecentrum,58.322603,15.131738,0,180.0,3a
9022050000180016,Mjölby resecentrum,58.32309,15.132207,0,180.0,2b
9022050000180017,Mjölby resecentrum,58.323197,15.131983,0,180.0,3b
9022050000180018,Mjölby resecentrum,58.320743,15.131483,0,180.0,21
9022050000180025,Mjölby resecentrum,58.323582,15.131788,0,180.0,6a
9022050000180030,Mjölby resecentrum,58.322981,15.131987,0,180.0,*
9022050000181009,Vännäs Resecentrum,63.90869,19.74982,0,181.0,*
9022050000183001,Töreboda resecentrum (tåg),58.705612,14.128077,0,183.0,1
9022050000183002,Töreboda resecentrum (tåg),58.705629,14.127973,0,183.0,2
9022050000183003,Töreboda resecentrum (tåg),58.705655,14.127869,0,183.0,3
9022050000184006,Sunne Resecentrum,59.83562,13.149224,0,184.0,T
9022050000185007,Höör station,55.937276,13.542488,0,185.0,1
9022050000185008,Höör station,55.93732,13.542405,0,185.0,2
9022050000185009,Höör station,55.936996,13.5414,0,185.0,3
9022050000186002,Skinnskatteberg jvstn,59.83289,15.692445,0,186.0,T
9022050000187015,Hudiksvalls station,61.725073,17.108514,0,187.0,*
9022050000189009,Nybro station,56.742351,15.908728,0,189.0,1
9022050000189010,Nybro station,56.742314,15.909185,0,189.0,2
9022050000190006,Umeå Centralstation,63.83006,20.26681,0,190.0,*
9022050000191001,Trollhättan station,58.287697,12.298611,0,191.0,1
9022050000191002,Trollhättan station,58.287725,12.298677,0,191.0,2
9022050000191003,Trollhättan station,58.28781,12.298892,0,191.0,3
9022050000191006,Trollhättan station,58.287123,12.298671,0,191.0,*
9022050000192011,Kumla resecentrum,59.12703,15.140598,0,192.0,1
9022050000192012,Kumla resecentrum,59.126987,15.140826,0,192.0,2
9022050000194014,Laxå jvstn,58.989236,14.61628,0,194.0,1
