route_id,technical_route_number
1276000000618,0
1276000000619,0
1276000000620,0
1276000000621,0
1276000000622,0
1276000000623,0
1276000000624,null
1276000000625,null
1276000000626,null
1276000000627,null
1276000000628,null
1276000000629,null
1276000000630,null
1276000000631,null
1276000000632,null
1276000000633,null
1276000000634,null
1276000000635,null
1276000000636,null
1276000000637,null
1276000000638,null
1276000000639,null
1276000000640,null
1276000000641,null
1276000000642,null
1276000000643,null
1276000000644,null
1276000000645,null
1276000000646,null
1276000000647,null
1276000000648,null
1276000000649,null
1276000000650,null
1276000000651,null
1276000000652,null
1276000000653,null
1276000000654,null
1276000000655,null
1276000000656,null
1276000000657,null
1276000000658,null
1276000000659,null
1276000000660,null
1276000000661,null
1276000000662,null
1276000000663,null
1276000000664,null
1276000000665,null
1276000000666,null
1276000000667,null
1276000000668,null
1276000000669,null
1276000000670,null
1276000000671,null
1276000000672,null
1276000000673,null
1276000000674,null
1276000000675,null
1276000000676,null
1276000000677,null
1276000000678,null
1276000000679,null
1276000000680,null
1276000000681,null
1276000000682,null
1276000000683,null
1276000000684,null
1276000000685,null
1276000000686,null
1276000000687,null
1276000000688,null
1276000000689,null
1276000000690,null
1276000000691,null
1276000000692,null
1276000000693,null
1276000000694,null
1276000000695,null
1276000000696,null
1276000000697,null
1276000000698,null
1276000000699,null
1276000000700,null
1276000000701,null
1276000000702,null
1276000000703,null
1276000000704,null
1276000000705,null
1276000000706,null
1276000000707,null
1276000000708,null
1276000000709,null
1276000000710,null
1276000000711,null
1276000000712,null
1276000000713,null
1276000000714,null
1276000000715,null
1276000000716,null
1276000000717,null
1276000000718,null
1276000000719,null
1276000000720,null
1276000000721,null
1276000000722,null
1276000000723,null
1276000000724,null
1276000000725,null
1276000000726,null
1276000000727,null
1276000000728,null
1276000000729,null
1276000000730,null
1276000000731,null
1276000000732,null
1276000000733,null
1276000000734,null
1276000000735,null
1276000000736,null
1276000000737,null
1276000000738,null
1276000000739,null
1276000000740,null
1276000000741,null
1276000000742,null
1276000000743,null
1276000000744,null
1276000000745,null
1276000000746,null
1276000000747,null
1276000000748,null
1276000000749,null
1276000000750,null
1276000000751,null
1276000000752,null
1276000000753,null
1276000000754,null
1276000000755,null
1276000000756,null
1276000000757,null
1276000000758,null
1276000000759,null
1276000000760,null
1276000000761,null
1276000000762,null
1276000000763,null
1276000000764,null
1276000000765,null
1276000000766,null
1276000000767,null
1276000000768,null
1276000000769,null
1276000000770,null
1276000000771,null
1276000000772,null
1276000000773,null
1276000000774,null
1276000000775,null
1276000000776,null
1276000000777,null
1276000000778,null
1276000000779,null
1276000000780,null
1276000000781,null
1276000000782,null
1276000000783,null
1276000000784,null
1276000000785,null
1276000000786,null
1276000000787,null
1276000000788,null
1276000000789,null
1276000000790,null
1276000000791,null
1276000000792,null
1276000000793,null
1276000000794,null
1276000000795,null
1276000000796,null
1276000000797,null
1276000000798,null
1276000000799,null
1276000000800,null
1276000000801,null
1276000000802,null
1276000000803,null
1276000000804,null
1276000000805,null
1276000000806,null
1276000000807,null
1276000000808,null
1276000000809,null
1276000000810,null
1276000000811,null
1276000000812,null
1276000000813,null
1276000000814,null
1276000000815,null
1276000000816,null
1276000000817,null
1276000000818,null
1276000000819,null
1276000000820,null
1276000000821,null
1276000000822,null
1276000000823,null
1276000000824,null
1276000000825,null
1276000000826,null
1276000000827,null
1276000000828,null
1276000000829,null
1276000000830,null
1276000000831,null
1276000000832,null
1276000000833,null
1276000000834,null
1276000000835,null
1276000000836,null
1276000000837,null
1276000000838,null
1276000000839,null
1276000000840,null
1276000000841,null
1276000000842,null
1276000000843,null
1276000000844,null
1276000000845,null
1276000000846,null
1276000000847,null
1276000000848,null
1276000000849,null
1276000000850,null
1276000000851,null
1276000000852,null
1276000000853,null
1276000000854,null
1276000000855,null
1276000000856,null
1276000000857,null
1276000000858,null
1276000000859,null
1276000000860,null
1276000000861,null
1276000000862,null
1276000000863,null
1276000000864,null
1276000000865,null
1276000000866,null
1276000000867,null
1276000000868,null
1276000000869,null
1276000000870,null
1276000000871,null
1276000000872,null
1276000000873,null
1276000000874,null
1276000000875,null
1276000000876,null
1276000000877,null
1276000000878,null
1276000000879,null
1276000000880,null
1276000000881,null
1276000000882,null
1276000000883,null
1276000000884,null
1276000000885,null
1276000000886,null
1276000000887,null
1276000000888,null
1276000000889,null
1276000000890,null
1276000000891,null
1276000000892,null
1276000000893,null
1276000000894,null
1276000000895,null
1276000000896,null
1276000000897,null
1276000000898,null
1276000000899,null
1276000000900,null
1276000000901,null
1276000000902,null
1276000000903,null
1276000000904,0
1276000000905,0
1276000000906,0
1276000000907,0
1276000000908,0
1276000000909,0
1276000000910,0
1276000000911,0
1276000000912,0
1276000000913,0
1276000000914,0
1276000000915,0
1276000000916,0
1276000000917,0
1276000000918,0
1276000000919,0
1276000000920,0
1276000000921,0
1276000000922,0
1276000000923,0
1276000000924,0
1276000000925,0
1276000000926,0
1276000000927,0
1276000000928,0
1276000000929,0
1276000000930,0
1276000000931,0
1276000000932,0
1276000000933,0
1276000000934,0
1276000000935,0
1276000000936,0
1276000000937,0
1276000000938,0
1276000000939,0
1276000000940,0
1276000000941,0
1276000000942,0
1276000000943,0
1276000000944,0
1276000000945,0
1276000000946,0
1276000000947,0
1276000000948,0
1276000000949,0
1276000000950,0
1276000000951,0
1276000000952,0
1276000000953,0
1276000000954,0
1276000000955,0
1276000000956,0
1276000000957,0
1276000000958,0
1276000000959,0
1276000000960,0
1276000000961,0
1276000000962,0
1276000000963,0
1276000000964,0
1276000000965,0
1276000000966,0
1276000000967,0
1276000000968,0
1276000000969,0
1276000000970,0
1276000000971,0
1276000000972,0
1276000000973,0
1276000000974,0
1276000000975,0
1276000000976,0
1276000000977,0
1276000000978,0
1276000000979,0
1276000000980,0
1276000000981,0
1276000000982,0
1276000000983,0
1276000000984,0
1276000000985,0
1276000000986,0
1276000000987,0
1276000000988,0
1276000000989,0
1276000000990,0
1276000000991,0
1276000000992,0
1276000000993,0
1276000000994,0
1276000000995,0
1276000000996,0
1276000000997,0
1276000000998,0
1276000000999,0
1276000001000,0
1276000001001,0
1276000001002,0
1276000001003,0
1276000001004,0
1276000001005,0
1276000001006,0
1276000001007,0
1276000001008,0
1276000001009,0
1276000001010,0
1276000001011,0
1276000001012,0
1276000001013,0
1276000001014,0
1276000001015,0
1276000001016,0
1276000001017,0
1276000001018,0
1276000001019,0
1276000001020,0
1276000001021,0
1276000001022,0
1276000001023,0
1276000001024,0
1276000001025,0
1276000001026,0
1276000001027,0
1276000001028,0
1276000001029,0
1276000001030,0
1276000001031,0
1276000001032,0
1276000001033,0
1276000001034,0
1276000001035,0
1276000001036,0
1276000001037,0
1276000001038,0
1276000001039,0
1276000001040,0
1276000001041,0
1276000001042,0
1276000001043,0
1276000001044,0
1276000001045,0
1276000001046,0
1276000001047,0
1276000001048,0
1276000001049,0
1276000001050,0
1276000001051,0
1276000001052,0
1276000001053,0
1276000001054,0
1276000001055,0
1276000001056,0
1276000001057,0
1276000001058,0
1276000001059,0
1276000001060,0
1276000001061,0
1276000001062,0
1276000001063,0
1276000001064,0
1276000001065,0
1276000001066,0
1276000001067,0
1276000001068,0
1276000001069,0
1276000001070,0
1276000001071,0
1276000001072,0
1276000001073,0
1276000001074,0
1276000001075,0
1276000001076,0
1276000001077,0
1276000100001,1
1276000200001,2
1276000300001,3
1276000400001,4
1276000500001,5
1276000600001,6
1276000700001,7
1276000800001,8
1276000900001,9
1276001000001,10
1276003100001,31
1276003200001,32
1276003200002,32
1276003400001,34
1276003500001,35
1276003700001,37
1276004700001,47
1276004900001,49
1276005000001,50
1276005000002,50
1276005100001,51
1276005100002,51
1276005500001,55
1276005500002,55
1276005600001,56
1276005600002,56
1276009900001,99
1276010100001,101
1276010100002,101
1276010200001,102
1276010200002,102
1276010300001,103
1276010800001,108
1276010800002,108
1276011900001,119
1276012200001,122
1276012300001,123
1276012400001,124
1276012600001,126
1276012700001,127
1276012700002,127
1276013000001,130
1276013100001,131
1276013200001,132
1276013400001,134
1276013500001,135
1276013500002,135
1276013700001,137
1276013800001,138
1276013900001,139
1276014000001,140
1276014000002,140
1276014100001,141
1276014300001,143
1276014300002,143
1276014400001,144
1276014500001,145
1276014600001,146
1276014800001,148
1276015000001,150
1276015200001,152
1276015300001,153
1276015300002,153
1276015500001,155
1276015900001,159
1276016000001,160
1276016100001,161
1276016100002,161
1276016100003,161
1276016200001,162
1276016200002,162
1276016200003,162
1276016500001,165
1276016600001,166
1276016800001,168
1276016900001,169
1276017000001,170
1276017100001,171
1276017200001,172
1276017400001,174
1276017500001,175
1276017500002,175
1276017500003,175
1276017700001,177
1276018100001,181
1276018200001,182
1276018200002,182
1276018300001,183
1276018400001,184
1276018400002,184
1276018400003,184
1276019000001,190
1276019000002,190
1276019000003,190
1276020100001,201
1276020200001,202
1276021800001,218
1276021900001,219
1276022000001,220
1276022200001,222
1276022300001,223
1276022400001,224
1276022500001,225
1276022600001,226
1276022700001,227
1276023000001,230
1276024000001,240
1276024300001,243
1276024300002,243
1276024300003,243
1276025000001,250
1276025100001,251
1276026000001,260
1276029700001,297
1276029800001,298
1276029900001,299
1276030000001,300
1276030100001,301
1276030200001,302
1276030200002,302
1276030400001,304
1276030400002,304
1276030500001,305
1276030500002,305
1276030500003,305
1276030600001,306
1276030600002,306
1276030700001,307
1276030700002,307
1276030700003,307
1276030900001,309
1276030900002,309
1276032100001,321
1276032200001,322
1276032200002,322
1276032200003,322
1276033000001,330
1276033000002,330
1276033000003,330
1276033700001,337
1276033800001,338
1276033800002,338
1276033800003,338
1276034000001,340
1276034000002,340
1276034000003,340
1276034100001,341
1276034100002,341
1276034100003,341
1276037900001,379
1276040100001,401
1276040200001,402
1276040300001,403
1276040400001,404
1276040500001,405
1276040800001,408
1276041000001,410
1276041100001,411
1276041500001,415
1276043600001,436
1276044100001,441
1276044400001,444
1276044500001,445
1276044800001,448
1276046900001,469
1276047000001,470
1276047000002,470
1276047000003,470
1276047100001,471
1276047100002,471
1276047100003,471
1276047400001,474
1276050100001,501
1276050200001,502
1276050400001,504
1276050500001,505
1276050600001,506
1276050700001,507
1276051000001,510
1276051100001,511
1276051400001,514
1276051800001,518
1276051800002,518
1276051800003,518
1276052000001,520
1276052100001,521
1276052500001,525
1276052800001,528
1276052800002,528
1276053200001,532
1276053200002,532
1276053200003,532
1276053500001,535
1276053500002,535
1276053900001,539
1276054000001,540
1276054100001,541
1276054100002,541
1276054200001,542
1276054300001,543
1276054400001,544
1276054400002,544
1276054500001,545
1276054900001,549
1276055000001,550
1276055000002,550
1276055100001,551
1276055200001,552
1276055300001,553
1276055400001,554
1276055400002,554
1276055400003,554
1276055600001,556
1276055700001,557
1276055700002,557
1276055800001,558
1276055800002,558
1276055800003,558
1276055900001,559
1276056100001,561
1276056200001,562
1276056200002,562
1276056200003,562
1276057100001,571
1276057400001,574
1276057500001,575
1276057600001,576
1276057600002,576
1276057700001,577
1276057900001,579
1276057900002,579
1276057900003,579
1276058400001,584
1276060100001,601
1276060200001,602
1276060300001,603
1276060400001,604
1276060600001,606
1276060700001,607
1276060800001,608
1276062100001,621
1276062200001,622
1276062400001,624
1276062500001,625
1276062600001,626
1276065100001,651
1276065200001,652
1276065300001,653
1276065400001,654
1276066100001,661
1276066200001,662
1276066300001,663
1276066400001,664
1276066900001,669
1276067100001,671
1276067200001,672
1276067300001,673
1276069200001,692
1276070100001,701
1276070200001,702
1276073100001,731
1276073200001,732
1276073300001,733
1276073400001,734
1276073500001,735
1276073600001,736
1276073700001,737
1276075100001,751
1276076100001,761
1276076200001,762
1276076300001,763
1276076400001,764
1276076500001,765
1276076700001,767
1276076700002,767
1276077100001,771
1276077200001,772
1276078000001,780
1276078100001,781
1276078200001,782
1276078300001,783
1276078400001,784
1276078500001,785
1276078600001,786
1276092000001,920
1277011000001,110
1277020200001,202
1277021000001,210
1277096000001,960
1277097300001,973
1277097600001,976
1277097700001,977
1277098100001,981
1277098400001,984
1277098500001,985
1279000000001,null
1279000000002,null
1279000000003,null
1279000000004,null
1279000000005,null
1279000000006,null
1279000000007,null
1279000000008,null
1279000000009,null
1279000000010,null
1279000000011,null
1279000000012,null
1279000000013,null
1279000000014,null
1279000000015,null
1279000000016,null
1279000000017,null
1279000000018,null
1279000000019,null
1279000000020,null
1279000000021,null
1279000000022,null
1279000000023,null
1279000000024,null
1279000000025,null
1279000000026,null
1279000000027,null
1279000000028,null
1279000000029,null
1279000000030,null
1279000000031,null
1279000000032,null
1279000000033,null
1279000000034,null
1279000000035,null
1279000000036,null
1279000000037,null
1279000000038,null
1279000000039,null
1279000000040,null
1279000000041,null
1279000000042,null
1279000000043,null
1279000000044,null
1279000000045,null
1279000000046,null
1279000000047,null
1279000000048,null
1279000000049,null
1279000000050,null
1279000000051,null
1279000000052,null
1279000000053,null
1279000000054,null
1279000000055,null
1279000000056,null
1279000000057,null
1279000000058,null
1279000000059,null
1279000000060,null
1279000000061,null
1279000000062,null
1279000000063,null
1279000000064,null
1279000000065,null
1279000000066,null
1279000000067,null
1279000000068,null
1279000000069,null
1279000000070,null
1279000000071,null
1279000000072,null
1279000000073,null
1279000000074,null
1279000000075,null
1279000000076,null
1279000000077,null
1279000000078,null
1279000000079,null
1279000000080,null
1279000000081,null
1279000000082,null
1279000000083,null
1279000000084,null
1279000000085,null
1279000000086,null
1279000000087,null
1279000000088,null
1279000000089,null
1279000000090,null
1279000000091,null
1279000000092,null
1279000000093,null
1279000000094,null
1279000000095,null
1279000000096,null
1279000000097,null
1279000000098,null
1279000000099,null
1279000000100,null
1279000000101,null
1279000000102,null
1279000000103,null
1279000000104,null
1279000000105,null
1279000000106,null
1279000000107,null
1279000000108,null
1279000000109,null
1279000000110,null
1279000000111,null
1279000000112,null
1279000000113,null
1279000000114,null
1279000000115,null
1279000000116,null
1279000000117,null
1279000000118,null
1279000000119,null
1279000000120,null
1279000000121,null
1279000000122,null
1279000000123,null
1279000000124,null
1279000000125,null
1279000000126,null
1279000000127,null
1279000000128,null
1279000000129,null
1279000000130,null
1279000000131,null
1279000000132,null
1279000000133,null
1279000000134,null
1279000000135,null
1279000000136,null
1279000000137,null
1279000000138,null
1279000000139,null
1279000000140,null
1279000000141,null
1279000000142,null
1279000000143,null
1279000000144,null
1279000000145,null
1279000000146,null
1279000000147,null
1279000000148,null
1279000000149,null
1279000000150,null
1279000000151,null
1279000000152,null
1279000000153,null
1279000000154,null
1279000000155,null
1279000000156,null
1279000000157,null
1279000000158,null
1279000000159,null
1279000000160,null
1279000000161,null
1279000000162,null
1279000000163,null
1279000000164,null
1279000000165,null
1279000000166,null
1279000000167,null
1279000000168,null
1279000000169,null
1279000000170,null
1279000000171,null
1279000000172,null
1279000000173,null
1279000000174,null
1279000000175,null
1279000000176,null
1279000000177,null
1279000000178,null
1279000000179,null
1279000000180,null
1279000000181,null
1279000000182,null
1279000000183,null
1279000000184,null
1279000000185,null
1279000000186,null
1279000000187,null
1279000000188,null
1279000000189,null
1279000000190,null
1279000000191,null
1279000000192,null
1279000000193,null
1279000000194,null
1279000000195,null
1279000000196,null
1279000000197,null
1279000000198,null
1279000000199,null
1279000000200,null
1279000000201,null
1279000000202,null
1279000000203,null
1279000000204,null
1279000000205,null
1279000000206,null
1279000000207,null
1279000000208,null
1279000000209,null
1279000000210,null
1279000000211,null
1279000000212,null
1279000000213,null
1279000000214,null
1279000000215,null
1279000000216,null
1279000000217,null
1279000000218,null
1279000000219,null
1279000000220,null
1279000000221,null
1279000000222,null
1279000000223,null
1279000000224,null
1279000000225,null
1279000000226,null
1279000000227,null
1279000000228,null
1279000000229,null
1279000000230,null
1279000000231,null
1279000000232,null
1279000000233,null
1279000000234,null
1279000000235,null
1279000000236,null
1279000000237,null
1279000000238,null
1279000000239,null
1279000000240,null
1279000000241,null
1279000000242,null
1279000000243,null
1279000000244,null
1279000000245,null
1279000000246,null
1279000000247,null
1279000000248,null
1279000000249,null
1279000000250,null
1279000000251,null
1279000000252,null
1279000000253,null
1279000000254,null
1279000000255,null
1279000000256,null
1279000000257,null
1279000000258,null
1279000000259,null
1279000000260,null
1279000000261,null
1279000000262,null
1279000000263,null
1279000000264,null
1279000000265,null
1279000000266,null
1279000000267,null
1279000000268,null
1279000000269,null
1279000000270,null
1279000000271,null
1279000000272,null
1279000000273,null
1279000000274,null
1279000000275,null
1279000000276,null
1279000000277,null
1279000000278,null
1279000000279,null
1279000000280,null
1279000000281,null
1279000000282,null
1279000000283,null
1279000000284,null
1279000000285,null
1279000000286,null
1279000000287,null
1279000000288,null
1279000000289,null
1279000000290,null
1279000000291,null
1279000000292,null
1279000000293,null
1279000000294,null
1279000000295,null
1279000000296,null
1279000000297,null
1279000000298,null
1279000000299,null
1279000000300,null
1279000000301,null
1279000000302,null
1279000000303,null
1279000000304,null
1279000000305,null
1279000000306,null
1279000000307,null
1279000000308,null
1279000000309,null
1279000000310,null
1279000000311,null
1279000000312,null
1279000000313,null
1279000000314,null
1279000000315,null
1279000000316,null
1279000000317,null
1279000000318,null
1279000000319,null
1279000000320,null
1279000000321,null
1279000000322,null
1279000000323,null
1279000000324,null
1279000000325,null
1279000000326,null
1279000000327,null
1279000000328,null
1279000000329,null
1279000000330,null
1279000000331,null
1279000000332,null
1279000000333,null
1279000000334,null
1279000000335,null
1279000000336,null
1279000000337,null
1279000000338,null
1279000000339,null
1279000000340,null
1279000000341,null
1279000000342,null
1279000000343,null
1279000000344,null
1279000000345,null
1279000000346,null
1279000000347,null
1279000000348,null
1279000000349,null
1279000000350,null
1279000000351,null
1279000000352,null
1279000000353,null
1279000000354,null
1279000000355,null
1279000000356,null
1279000000357,null
1279000000358,null
1279000000359,null
1279000000360,null
1279000000361,null
1279000000362,null
1279000000363,null
1279000000364,null
1279000000365,null
1279000000366,null
1279000000367,null
1279000000368,null
1279000000369,null
1279000000370,null
1279000000371,null
1279000000372,null
1279000000373,null
1279000000374,null
1279000000375,null
1279000000376,null
1279000000377,null
1279000000378,null
1279000000379,null
1279000000380,null
1279000000381,null
1279000000382,null
1279000000383,null
1279000000384,null
1279000000385,null
1279000000386,null
1279000000387,null
1279000000388,null
1279000000389,null
1279000000390,null
1279000000391,null
1279000000392,null
1279000000393,null
1279000000394,null
1279000000395,null
1279000000396,null
1279000000397,null
1279000000398,null
1279000000399,null
1279000000400,null
1279000000401,null
1279000000402,null
1279000000403,null
1279000000404,null
1279000000405,null
1279000000406,null
1279000000407,null
1279000000408,null
1279000000409,null
1279000000410,null
1279000000411,null
1279000000412,null
1279000000413,null
1279000000414,null
1279000000415,null
1279000000416,null
1279000000417,null
1279000000418,null
1279000000419,null
1279000000420,null
1279000000421,null
1279000000422,null
1279000000423,null
1279000000424,null
1279000000425,null
1279000000426,null
1279000000427,null
1279000000428,null
1279000000429,null
1279000000430,null
1279000000431,null
1279000000432,null
1279000000433,null
1279000000434,null
1279000000435,null
1279000000436,null
1279000000437,null
1279000000438,null
1279000000439,null
1279000000440,null
1279000000441,null
1279000000442,null
1279000000443,null
1279000000444,null
1279000000445,null
1279000000446,null
1279000000447,null
1279000000448,null
1279000000449,null
1279000000450,null
1279000000451,null
1279000000452,null
1279000000453,null
1279000000454,null
1279000000455,null
1279000000456,null
1279000000457,null
1279000000458,null
1279000000459,null
1279000000460,null
1279000000461,null
1279000000462,null
1279000000463,null
1279000000464,null
1279000000465,null
1279000000466,null
1279000000467,null
1279000000468,null
1279000000469,null
1279000000470,null
1279000000471,null
1279000000472,null
1279000000473,null
1279000000474,null
1279000000475,null
1279000000476,null
1279000000477,null
1279000000478,null
1279000000479,null
1279000000480,null
1279000000481,null
1279000000482,null
1279000000483,null
1279000000484,null
1279000000485,null
1279000000486,null
1279000000487,null
1279000000488,null
1279000000489,null
1279000000490,null
1279000000491,null
1279000000492,null
1279000000493,null
1279000000494,null
1279000000495,null
1279000000496,null
1279000000497,null
1279000000498,null
1279000000499,null
1279000000500,null
1279000000501,null
1279000000502,null
1279000000503,null
1279000000504,null
1279000000505,null
1279000000506,null
1279000000507,null
1279000000508,null
1279000000509,null
1279000000510,null
1279000000511,null
1279000000512,null
1279000000513,null
1279000000514,null
1279000000515,null
1279000000516,null
1279000000517,null
1279000000518,null
1279000000519,null
1279000000520,null
1279000000521,null
1279000000522,null
1279000000523,null
1279000000524,null
1279000000525,null
1279000000526,null
1279000000527,null
1279000000528,null
1279000000529,null
1279000000530,null
1279000000531,null
1279000000532,null
1279000000533,null
1279000000534,null
1279000000535,null
1279000000536,null
1279000000537,null
1279000000538,null
1279000000539,null
1279000000540,null
1279000000541,null
1279000000542,null
1279000000543,null
1279000000544,null
1279000000545,null
1279000000546,null
1279000000547,null
1279000000548,null
1279000000549,null
1279000000550,null
1279000000551,null
1279000000552,null
1279000000553,null
1279000000554,null
1279000000555,null
1279000000556,null
1279000000557,null
1279000000558,null
1279000000559,null
1279000000560,null
1279000000561,null
1279000000562,null
1279000000563,null
1279000000564,null
1279000000565,null
1279000000566,null
1279000000567,null
1279000000568,null
1279000000569,null
1279000000570,null
1279000000571,null
1279000000572,null
1279000000573,null
1279000000574,null
1279000000575,null
1279000000576,null
1279000000577,null
1279000000578,null
1279000000579,null
1279000000580,null
1279000000581,null
1279000000582,null
1279000000583,null
1279000000584,null
1279000000585,null
1279000000586,null
1279000000587,null
1279000000588,null
1279000000589,null
1279000000590,null
1279000000591,null
1279000000592,null
1279000000593,null
1279000000594,null
1279000000595,null
1279000000596,null
1279000000597,null
1279000000598,null
1279000000599,null
1279000000600,null
1279000000601,null
1279000000602,null
1279000000603,null
1279000000604,null
1279000000605,null
1279000000606,null
1279000000607,null
1279000000608,null
1279000000609,null
1279000000610,null
1279000000611,null
1279000000612,null
1279000000613,null
1279000000614,null
1279000000615,null
1279000000616,null
1279000000617,null
1279000000618,null
1279000000619,null
1279000000620,null
1279000000621,null
1279000000622,null
1279000000623,null
1279000000624,null
1279000000625,null
1279000000626,null
1279000000627,null
1279000000628,null
1279000000629,null
1279000000630,null
1279000000631,null
1279000000632,null
1279000000633,null
1279000000634,null
1279000000635,null
1279000000636,null
1279000000637,null
1279000000638,null
1279000000639,null
1279000000640,null
1279000000641,null
1279000000642,null
1279000000643,null
1279000000644,null
1279000000645,null
1279000000646,null
1279000000647,null
1279000000648,null
1279000000649,null
1279000000650,null
1279000000651,null
1279000000652,null
1279000000653,null
1279000000654,null
1279000000655,null
1279000000656,null
1279000000657,null
1279000000658,null
1279000000659,null
1279000000660,null
1279000000661,null
1279000000662,null
1279000000663,null
1279000000664,null
1279000000665,null
1279000000666,null
1279000000667,null
1279000000668,null
1279000000669,null
1279000000670,null
1279000000671,null
1279000000672,null
1279000000673,null
1279000000674,null
1279000000675,null
1279000000676,null
1279000000677,null
1279000000678,null
1279000000679,null
1279000000680,null
1279000000681,null
1279000000682,null
1279000000683,null
1279000000684,null
1279000000685,null
1279000000686,null
1279000000687,null
1279000000688,null
1279000000689,null
1279000000690,null
1279000000691,null
1279000000692,null
1279000000693,null
1279000000694,null
1279000000695,null
1279000000696,null
1279000000697,null
1279000000698,null
1279000000699,null
1279000000700,null
1279000000701,null
1279000000702,null
1279000000703,null
1279000000704,null
1279000000705,null
1279000000706,null
1279000000707,null
1279000000708,null
1279000000709,null
1279000000710,null
1279000000711,null
1279000000712,null
1279000000713,null
1279000000714,null
1279000000715,null
1279000000716,null
1279000000717,null
1279000000718,null
1279000000719,null
1279000000720,null
1279000000721,null
1279000000722,null
1279000000723,null
1279000000724,null
1279000000725,null
1279000000726,null
1279000000727,null
1279000000728,null
1279000000729,null
1279000000730,null
1279000000731,null
1279000000732,null
1279000000733,null
1279000000734,null
1279000000735,null
1279000000736,null
1279000000737,null
1279000000738,null
1279000000739,null
1279000000740,null
1279000000741,null
1279000000742,null
1279000000743,null
1279000000744,null
1279000000745,null
1279000000746,null
1279000000747,null
1279000000748,null
1279000000749,null
1279000000750,null
1279000000751,null
1279000000752,null
1279000000753,null
1279000000754,null
1279000000755,null
1279000000756,null
1279000000757,null
1279000000758,null
1279000000759,null
1279000000760,null
1279000000761,null
1279000000762,null
1279000000763,null
1279000000764,null
1279000000765,null
1279000000766,null
1279000000767,null
1279000000768,null
1279000000769,null
1279000000770,null
1279000000771,null
1279000000772,null
1279000000773,null
1279000000774,null
1279000000775,null
1279000000776,null
1279000000777,null
1279000000778,null
1279000000779,null
1279000000780,null
1279000000781,null
1279000000782,null
1279000000783,null
1279000000784,null
1279000000785,null
1279000000786,null
1279000000787,null
1279000000788,null
1279000000789,null
1279000000790,null
1279000000791,null
1279000000792,null
1279000000793,null
1279000000794,null
1279000000795,null
1279000000796,null
1279000000797,null
1279000000798,null
1279000000799,null
1279000000800,null
1279000000801,null
1279000000802,null
1279000000803,null
1279000000804,null
1279000000805,null
1279000000806,null
1279000000807,null
1279000000808,null
1279000000809,null
1279000000810,null
1279000000811,null
1279000000812,null
1279000000813,null
1279000000814,null
1279000000815,null
1279000000816,null
1279000000817,null
1279000000818,null
1279000000819,null
1279000000820,null
1279000000821,null
1279000000822,null
1279000000823,null
1279000000824,null
1279000000825,null
1279000000826,null
1279000000827,null
1279000000828,null
1279000000829,null
1279000000830,null
1279000000831,null
1279000000832,null
1279000000833,null
1279110900001,1109
1279112100001,1121
1279112200001,1122
1279113000001,1130
1279113100001,1131
1279113200001,1132
1279113400001,1134
1279113500001,1135
1279113700001,1137
1279113800001,1138
1279114100001,1141
1279114200001,1142
1279121400001,1214
1279130500001,1305
1279200100001,2001
1279200200001,2002
1279200300001,2003
1279200500001,2005
1279200600001,2006
1279200700001,2007
1279200800001,2008
1279201900001,2019
1279202000001,2020
1279202100001,2021
1279203100001,2031
1279205500001,2055
1279205600001,2056
1279210000001,2100
1279210100001,2101
1279210200001,2102
1279211000001,2110
1279212200001,2122
1279212200002,2122
1279215000001,2150
1279215100001,2151
1279215300001,2153
1279215400001,2154
1279215500001,2155
1279215700001,2157
1279215900001,2159
1279220000001,2200
1279220100001,2201
1279220400001,2204
1279220800001,2208
1279220900001,2209
1279225000001,2250
1279226100001,2261
1279226200001,2262
1279226500001,2265
1279226700001,2267
1279230000001,2300
1279230100001,2301
1279230200001,2302
1279230300001,2303
1279230400001,2304
1279231900001,2319
1279232000001,2320
1279232500001,2325
1279235000001,2350
1279235100001,2351
1279236000001,2360
1279236100001,2361
1279236200001,2362
1279236600001,2366
1279237100001,2371
1279237200001,2372
1279239100001,2391
1279239200001,2392
1279240000001,2400
1279240100001,2401
1279240100002,2401
1279240200001,2402
1279240500001,2405
1279243000001,2430
1279243100001,2431
1279244000001,2440
1279244200001,2442
1279245000001,2450
1279248100001,2481
1279248200001,2482
1279255000001,2550
1279280200001,2802
1279280200002,2802
1279280400001,2804
1279280400002,2804
1279284200001,2842
1279284200002,2842
1279285000001,2850
1279285000002,2850
1279285400001,2854
1279285400002,2854
1279285700001,2857
1279285700002,2857
1279286100001,2861
1279286100002,2861
1279286200001,2862
1279286200002,2862
1279286200003,2862
1279286300001,2863
1279286300002,2863
1279286600001,2866
1279286600002,2866
1279286700001,2867
1279286700002,2867
1279290200001,2902
1279290200002,2902
1279300100001,3001
1279301100001,3011
1279301200001,3012
1279301300001,3013
1279301400001,3014
1279301900001,3019
1279302100001,3021
1279302200001,3022
1279303100001,3031
1279303200001,3032
1279303300001,3033
1279303400001,3034
1279303400002,3034
1279303500001,3035
1279305100001,3051
1279305200001,3052
1279306100001,3061
1279306200001,3062
1279306300001,3063
1279306400001,3064
1279306600001,3066
1279306700001,3067
1279306800001,3068
1279306900001,3069
1279307000001,3070
1279307200001,3072
1279307300001,3073
1279310000001,3100
1279310200001,3102
1279310300001,3103
1279310400001,3104
1279310500001,3105
1279310600001,3106
1279310900001,3109
1279311600001,3116
1279313000001,3130
