area_id,stop_id
740066749,12666
740066750,8692
740066751,12489
740066752,10464
740066753,19767
740066754,12490
740066755,12716
740066756,12541
740066757,12641
740066758,12780
740066759,11524
740066760,11525
740066761,12542
740066762,12543
740066763,12544
740066764,12717
740066765,10465
740066766,10466
740066767,10467
740066768,8693
740066769,10468
740066770,8694
740066771,11526
740066772,12491
740066773,10469
740066774,12775
740066775,12492
740066776,12493
740066777,12494
740066778,12545
740066779,12495
740066780,12546
740066781,12496
740066782,8695
740066783,12497
740066784,8696
740066785,12674
740066786,8697
740066787,8698
740066788,8699
740066789,8700
740066790,11527
740066791,10470
740066792,8701
740066793,8702
740066794,10471
740066795,8703
740066796,8704
740066797,8705
740066798,10472
740066799,8706
740066800,8707
740066801,10473
740066802,8708
740066803,11528
740066804,8709
740066805,11529
740066806,10474
740066807,8710
740066808,8711
740066809,10475
740066810,8444
740066811,12642
740066812,12643
740066813,12644
740066814,12645
740066815,10476
740066816,8712
740066817,7785
740066818,7786
740066819,8713
740066820,11407
740066821,11408
740066822,8714
740066823,10477
740066824,11530
740066825,8715
740066826,10478
740066827,3583
740066828,3588
740066829,3589
740066830,12619
740066831,12620
740066832,12621
740066833,12622
740066834,12623
740066835,12624
740066836,12625
740066837,12626
740066838,12627
740066839,12628
740066840,12629
740066841,12630
740066842,12631
740066843,12615
740066844,12788
740066845,10651
740066846,12632
740066849,7787
740066850,7788
740066851,7789
740066852,7790
740066853,9717
740066854,7791
740066855,12594
740066856,7792
740066857,7793
740066858,7794
740066859,7795
740066860,7796
740066861,11409
740066862,7797
740066863,9719
740066864,7798
740066865,7799
740066866,7800
740066867,11410
740066868,9720
740066869,11849
740066870,12506
740066871,7801
740066872,7802
740066873,10676
740066874,12814
740066875,7803
740066876,7804
740066877,9721
740066878,12547
740066879,11531
740066880,12433
740066881,11831
740066882,12499
740066883,12500
740066884,12501
740066885,12502
740066886,12503
740066887,12504
740066888,12667
740066889,12505
740066890,8725
740066891,8726
740066892,11545
740066893,8727
740066894,8728
740066895,8729
740066896,12305
740066897,8730
740066898,8732
740066899,10490
740066900,10491
740066901,8733
740066902,8735
740066903,8736
740066904,8737
740066905,10492
740066906,8738
740066907,8739
740066908,11548
740066909,8740
740066910,10677
740066911,12310
740066912,10495
740066913,10496
740066914,10497
740066915,12598
740066916,12306
740066917,8741
740066918,8742
740066919,10498
740066920,11550
740066921,8744
740066922,12416
740066923,10499
740066924,8745
740066925,11551
740066926,11552
740066927,8746
740066928,11553
740066929,8748
740066930,10501
740066931,10502
740066932,12082
740066933,12083
740066934,12084
740066935,9351
740066936,9352
740066937,6945
740066938,9354
740066939,6948
740066940,12073
740066941,12425
740066942,12074
740066943,8446
740066944,12791
740066945,6950
740066946,10980
740066947,10261
740066948,10262
740066949,10263
740066950,10264
740066951,10265
740066952,10266
740066953,8395
740066954,8396
740066955,10981
740066956,10686
740066957,10267
740066958,10268
740066959,10269
740066960,8397
740066961,10679
740066963,10982
740066964,12702
740066965,11987
740066966,8398
740066967,10326
740066968,12597
740066969,31812
740066970,11453
740066971,7948
740066972,7949
740066973,10687
740066974,10688
740066975,8399
740066976,10273
740066977,6951
740066978,11182
740066979,6952
740066980,9356
740066981,12647
740066982,12648
740066983,12649
740066984,12650
740066985,12651
740066986,12652
740066987,12653
740066988,12654
740066989,11183
740066990,11184
740066991,11185
740066992,6953
740066993,9357
740066994,9358
740066995,6954
740066996,6955
740066997,11186
740066998,9359
740066999,9360
740067000,6956
740067001,12655
740067003,6958
740067004,12745
740067005,12668
740067006,12669
740067007,12670
740067009,12672
740067010,6959
740067011,11188
740067012,6960
740067013,9363
740067014,9364
740067015,9365
740067016,9366
740067017,12091
740067018,6961
740067019,6962
740067020,6963
740067021,12363
740067022,6964
740067023,9367
740067024,9368
740067025,12657
740067026,6965
740067027,6966
740067028,6967
740067030,11189
740067031,11190
740067032,6969
740067033,9370
740067034,11191
740067035,9371
740067036,9372
740067037,6970
740067038,8400
740067039,10274
740067040,6971
740067041,6972
740067042,6973
740067043,9373
740067044,6974
740067045,9374
740067046,9375
740067047,9376
740067048,6975
740067049,6976
740067050,9377
740067051,10985
740067052,6977
740067053,9379
740067054,9380
740067055,6978
740067056,9381
740067057,6979
740067058,9382
740067059,12658
740067060,12659
740067061,12660
740067062,11192
740067063,9383
740067064,9384
740067065,6980
740067066,9385
740067067,9386
740067068,6981
740067069,9387
740067070,6982
740067071,32086
740067072,10328
740067073,8447
740067074,8448
740067075,8449
740067076,8450
740067077,8749
740067078,10329
740067079,8451
740067080,8452
740067081,8453
740067082,10330
740067083,8454
740067084,11463
740067085,10332
740067086,11464
740067087,8455
740067088,11465
740067089,8456
740067090,11466
740067091,8457
740067092,10334
740067093,8458
740067094,8459
740067095,3410
740067096,11554
740067097,8750
740067098,12089
740067100,28648
740067101,70521
740067103,10729
740067104,10711
740067105,12507
740067106,12508
740067107,12509
740067108,12441
740067109,12442
740067110,33054
740067111,12443
740067112,12444
740067113,12445
740067114,12446
740067115,12447
740067116,12448
740067118,3657
740067119,12450
740067120,12451
740067121,9722
740067122,11411
740067123,9723
740067124,9724
740067125,7805
740067126,12452
740067127,9725
740067128,12453
740067129,7806
740067130,12454
740067131,12455
740067132,7807
740067133,12456
740067134,12457
740067135,12458
740067136,12459
740067137,12460
740067138,12461
740067139,7808
740067140,12462
740067141,12463
740067142,12464
740067143,9726
740067144,7809
740067145,9727
740067146,12465
740067147,12466
740067148,12467
740067149,12468
740067150,12469
740067151,7810
740067152,11412
740067153,7811
740067154,11833
740067156,35828
740067163,9729
740067164,9730
740067165,7818
740067166,3595
740067167,12633
740067168,12634
740067169,12635
740067170,12636
740067171,12637
740067172,12638
740067173,7819
740067174,3597
740067175,3596
740067176,3582
740067177,3581
740067178,3580
740067179,3579
740067183,9732
740067185,12774
740067186,11413
740067187,11414
740067189,9734
740067190,7823
740067191,9735
740067192,12639
740067193,7824
740067194,12640
740067195,11415
740067196,9736
740067197,7825
740067198,11532
740067199,7826
740067200,11533
740067201,7873
740067203,12233
740067204,12673
740067205,9821
740067206,9764
740067207,9765
740067208,7874
740067209,7828
740067211,11430
740067212,10749
740067213,7876
740067214,11431
740067215,9766
740067216,7877
740067217,9767
740067218,7878
740067219,9768
740067220,35849
740067221,7879
740067222,12334
740067223,12558
740067224,7881
740067225,12559
740067226,12560
740067227,11432
740067228,7882
740067229,12561
740067230,7883
740067231,11433
740067232,7884
740067233,7885
740067234,11434
740067235,9769
740067236,7886
740067237,7887
740067238,7888
740067239,11435
740067240,11994
740067241,9771
740067242,11436
740067243,9772
740067244,9773
740067245,7890
740067246,11437
740067247,7891
740067248,7892
740067249,7893
740067250,7894
740067251,7895
740067252,9774
740067253,7896
740067254,12562
740067255,8751
740067256,8752
740067257,8753
740067258,8754
740067259,10503
740067260,11555
740067261,12599
740067262,11556
740067265,10504
740067266,8756
740067267,12031
740067268,12032
740067269,11557
740067270,10505
740067271,8757
740067272,8758
740067273,8759
740067274,10506
740067275,12090
740067276,8760
740067277,8761
740067278,12038
740067279,12039
740067280,10507
740067281,12033
740067282,8762
740067283,12034
740067284,8763
740067285,10508
740067286,8764
740067288,12516
740067290,3411
740067291,3537
740067292,11558
740067293,8765
740067294,3538
740067295,12269
740067296,10335
740067297,9775
740067298,10276
740067299,10277
740067300,8401
740067301,10986
740067302,8402
740067303,10278
740067304,9388
740067305,6983
740067306,6984
740067307,8404
740067309,7829
740067310,6985
740067311,10479
740067312,11193
740067313,7830
740067314,9737
740067315,10480
740067316,10481
740067317,8717
740067318,3412
740067319,3465
740067320,12517
740067321,9389
740067322,9390
740067323,9391
740067324,12109
740067325,9392
740067326,9393
740067328,9394
740067329,12076
740067330,12077
740067331,12078
740067332,12079
740067333,11936
740067334,6989
740067335,11197
740067336,12661
740067338,12092
740067339,11838
740067340,12764
740067341,12662
740067342,6990
740067343,6991
740067344,9396
740067345,9397
740067346,11534
740067347,12470
740067349,8719
740067350,11537
740067351,10482
740067352,8720
740067353,11538
740067354,11539
740067355,8721
740067356,8722
740067357,11540
740067358,10483
740067360,12434
740067361,11024
740067362,11541
740067363,11542
740067364,10485
740067365,11543
740067366,12435
740067367,10487
740067368,11544
740067369,8723
740067370,10488
740067371,12549
740067372,12550
740067373,12551
740067374,12552
740067375,10489
740067376,12776
740067377,7831
740067378,11416
740067379,9738
740067380,12471
740067381,7832
740067382,7833
740067384,7837
740067386,9739
740067387,3552
740067388,12473
740067389,12474
740067391,3533
740067392,3662
740067393,7840
740067394,7841
740067395,12510
740067396,9740
740067397,11418
740067398,7842
740067399,7843
740067400,7844
740067401,7845
740067402,9742
740067403,9743
740067404,12566
740067406,11419
740067407,7846
740067410,7847
740067411,31668
740067412,11420
740067413,9744
740067414,7848
740067415,11421
740067416,7849
740067417,7850
740067418,7851
740067419,7852
740067420,11422
740067421,12773
740067422,7853
740067424,9745
740067425,12738
740067427,12511
740067428,12512
740067429,3577
740067430,20621
740067431,12513
740067432,7854
740067433,7855
740067434,7856
740067435,12514
740067436,3536
740067437,12515
740067439,33156
740067440,35841
740067448,12208
740067449,9183
740067450,6573
740067451,6574
740067452,11133
740067453,6575
740067454,9184
740067455,9185
740067456,8646
740067457,10425
740067458,8647
740067459,10426
740067460,8648
740067461,8649
740067462,8650
740067463,10427
740067464,12528
740067465,10428
740067466,8651
740067467,11817
740067468,11639
740067469,10429
740067470,10521
740067471,8777
740067472,8778
740067473,11563
740067474,11564
740067475,10522
740067476,11565
740067477,10523
740067478,9186
740067479,11134
740067480,11135
740067481,6576
740067482,9187
740067483,6577
740067484,11136
740067485,6578
740067486,9188
740067487,9189
740067488,6579
740067489,6580
740067490,6581
740067491,11137
740067492,6582
740067493,6583
740067494,10285
740067495,10286
740067496,10287
740067497,10288
740067498,10289
740067499,12044
740067500,8653
740067501,12046
740067502,11640
740067503,12153
740067504,12278
740067505,10689
740067506,10430
740067507,11641
740067508,10745
740067509,8654
740067510,8655
740067511,8656
740067512,11642
740067514,6586
740067515,11139
740067516,6587
740067517,6588
740067518,6589
740067519,9190
740067520,6590
740067521,12061
740067522,11141
740067523,6591
740067524,9191
740067525,6592
740067526,6593
740067527,11142
740067528,6594
740067529,9193
740067530,9194
740067531,9195
740067532,11143
740067533,9196
740067534,6595
740067535,10743
740067536,6596
740067537,11144
740067538,11145
740067539,11146
740067540,6597
740067541,9777
740067542,9778
740067543,7897
740067544,7898
740067545,7899
740067546,7900
740067547,11643
740067549,11644
740067550,8658
740067551,8659
740067552,10433
740067553,10434
740067554,10435
740067558,10437
740067559,10438
740067560,12429
740067561,10747
740067562,8660
740067563,12420
740067563,12421
740067564,10441
740067566,35842
740067567,11645
740067568,8662
740067569,10524
740067571,10600
740067572,11646
740067573,8663
740067574,10748
740067575,11647
740067576,11932
740067577,11648
740067578,11649
740067579,8664
740067580,11650
740067581,8665
740067582,8666
740067583,8667
740067584,10443
740067585,8668
740067586,8669
740067587,8670
740067588,10445
740067589,10446
740067590,10448
740067591,8671
740067592,8672
740067593,12426
740067594,12427
740067595,10449
740067596,10451
740067597,9779
740067598,6598
740067599,8673
740067600,10452
740067601,13075
740067604,8675
740067605,11653
740067606,10454
740067607,10455
740067608,8676
740067609,8677
740067610,11654
740067611,8678
740067612,8679
740067613,12410
740067614,10456
740067615,10457
740067616,11655
740067617,11656
740067618,11657
740067619,8681
740067620,10458
740067621,10459
740067622,8682
740067623,8683
740067624,8684
740067625,8685
740067626,9026
740067627,11592
740067628,9027
740067629,9028
740067630,9029
740067631,9030
740067632,9031
740067633,9032
740067634,9033
740067635,9035
740067636,9036
740067637,11595
740067638,9037
740067639,9038
740067640,9039
740067641,9040
740067642,7081
740067643,7082
740067644,11233
740067645,7085
740067646,7086
740067647,7087
740067648,7088
740067649,7089
740067650,7090
740067651,7091
740067652,7092
740067653,7093
740067654,11234
740067655,12369
740067656,7097
740067657,7098
740067658,11855
740067659,9547
740067660,9548
740067661,7099
740067662,9041
740067663,11596
740067664,9044
740067665,10601
740067666,9045
740067667,9046
740067668,10602
740067669,9047
740067670,11598
740067671,10603
740067672,10604
740067673,10605
740067674,9049
740067675,11599
740067676,9051
740067677,9052
740067678,10663
740067679,11600
740067680,7100
740067683,11236
740067684,7102
740067685,7103
740067686,7104
740067687,7105
740067688,7106
740067689,11239
740067690,7107
740067691,7108
740067692,9550
740067693,7109
740067694,7110
740067695,11240
740067696,7111
740067697,7112
740067698,7113
740067699,7114
740067700,7115
740067701,9053
740067702,9054
740067703,9055
740067704,11601
740067705,9056
740067706,9057
740067707,10606
740067709,11856
740067710,9058
740067711,9059
740067712,9060
740067713,10526
740067714,11566
740067715,9551
740067717,10527
740067718,8780
740067719,8781
740067720,8782
740067721,8783
740067722,12390
740067723,11567
740067724,10529
740067725,9061
740067726,9062
740067727,10608
740067728,9063
740067729,10609
740067730,10610
740067731,11603
740067732,9064
740067733,9065
740067734,9066
740067735,10612
740067736,10754
740067737,10613
740067739,9067
740067740,10614
740067741,10615
740067742,10616
740067743,10617
740067744,10618
740067745,10619
740067746,9068
740067747,12428
740067748,11605
740067749,10620
740067750,9069
740067751,11606
740067752,10621
740067753,10622
740067754,9070
740067755,9071
740067757,11815
740067758,12742
740067759,3543
740067760,12595
740067761,8787
740067762,10532
740067763,8788
740067764,10533
740067765,11569
740067766,11570
740067767,8789
740067768,8790
740067769,8791
740067770,8792
740067771,8793
740067772,11571
740067773,11572
740067774,8794
740067776,34691
740067777,3424
740067778,3426
740067779,11241
740067780,7117
740067781,7118
740067782,7119
740067783,3610
740067784,7120
740067785,8795
740067786,9072
740067787,9073
740067788,12787
740067789,11607
740067790,11896
740067791,9074
740067792,10624
740067793,9075
740067794,11609
740067795,11610
740067796,9076
740067797,9077
740067798,9078
740067799,11611
740067800,9079
740067801,9080
740067802,9082
740067803,9083
740067804,9084
740067805,9086
740067806,11612
740067807,9087
740067808,9088
740067809,9089
740067810,9090
740067811,10627
740067812,9091
740067813,9092
740067814,11613
740067815,9093
740067816,10628
740067817,9094
740067818,9095
740067819,11614
740067820,9096
740067821,9097
740067822,9098
740067823,9099
740067824,9100
740067825,9101
740067826,9102
740067827,9103
740067828,9104
740067829,11616
740067830,10629
740067831,9105
740067832,9106
740067833,10630
740067834,9107
740067835,8796
740067836,11573
740067837,8798
740067838,10534
740067839,12187
740067841,8799
740067842,9553
740067843,11244
740067844,7121
740067845,12760
740067846,7123
740067847,7124
740067848,11245
740067849,9554
740067850,7125
740067851,7126
740067852,7127
740067853,7128
740067854,9555
740067855,7136
740067856,9557
740067857,9558
740067858,12289
740067860,12201
740067862,7138
740067863,7139
740067864,10717
740067865,11248
740067866,11249
740067867,12297
740067868,7140
740067869,7141
740067870,9560
740067871,7143
740067872,11252
740067873,7144
740067874,7145
740067875,7146
740067876,9562
740067877,7147
740067878,7148
740067879,7149
740067880,7151
740067881,7152
740067882,7153
740067883,12762
740067884,9564
740067885,7156
740067886,9565
740067887,7158
740067888,7159
740067889,11254
740067890,7160
740067891,9566
740067892,7161
740067893,7162
740067894,7163
740067895,7164
740067897,7166
740067898,7167
740067899,7168
740067900,7169
740067901,7170
740067902,7171
740067903,11255
740067904,11256
740067905,7172
740067906,11257
740067907,11258
740067908,7173
740067909,7174
740067910,7175
740067911,9567
740067912,7176
740067913,11259
740067914,11260
740067915,11261
740067916,7177
740067917,7178
740067918,7179
740067919,7180
740067920,11262
740067921,7181
740067922,11263
740067923,7182
740067924,7183
740067925,7184
740067925,7185
740067926,35843
740067927,11264
740067928,7186
740067929,9568
740067930,7187
740067931,11266
740067932,7188
740067933,7189
740067934,7190
740067935,7191
740067936,7192
740067937,11267
740067938,7193
740067939,11268
740067941,9570
740067942,7197
740067943,7198
740067944,7199
740067945,7200
740067946,9571
740067948,7202
740067949,7203
740067950,11269
740067951,7205
740067952,11270
740067953,11271
740067954,11273
740067955,7207
740067956,7208
740067957,7209
740067958,9574
740067959,7210
740067960,7211
740067961,7212
740067962,7213
740067963,7214
740067964,11276
740067965,7215
740067966,7216
740067967,7217
740067968,7218
740067969,11277
740067970,11045
740067971,7219
740067972,11278
740067973,11279
740067974,11280
740067975,7220
740067976,7221
740067977,11281
740067978,7222
740067979,7223
740067980,7224
740067981,7226
740067982,7227
740067983,7228
740067984,7229
740067985,11284
740067986,7230
740067987,7234
740067988,7235
740067989,7236
740067990,7237
740067991,7238
740067992,7239
740067993,7240
740067994,7241
740067995,7242
740067996,7243
740067997,11285
740067998,9579
740067999,11287
740068000,7245
740068001,7247
740068002,11288
740068003,7248
740068004,11933
740068005,7249
740068006,7250
740068007,7252
740068008,7253
740068009,7254
740068010,7255
740068011,7256
740068012,11289
740068013,7257
740068014,7259
740068015,7260
740068016,7261
740068017,7262
740068018,11290
740068019,7263
740068020,7264
740068021,9581
740068022,7265
740068023,7266
740068024,7267
740068025,7268
740068026,7269
740068027,12042
740068028,7270
740068029,7271
740068030,11291
740068031,11292
740068032,7272
740068034,9583
740068035,7275
740068036,7276
740068037,7277
740068038,7279
740068039,7280
740068040,7281
740068041,7282
740068042,7283
740068043,7284
740068044,7285
740068045,11934
740068046,7286
740068047,7287
740068048,7288
740068049,7289
740068050,7290
740068051,7291
740068052,9585
740068053,7292
740068054,7293
740068055,7294
740068056,7295
740068057,7296
740068058,7297
740068059,11293
740068062,7300
740068063,7301
740068064,7302
740068065,7303
740068066,7304
740068067,7305
740068068,7306
740068069,7307
740068070,7308
740068071,7311
740068072,7312
740068073,7313
740068074,7316
740068075,11295
740068076,7317
740068077,11296
740068078,7319
740068079,34664
740068080,7320
740068081,9588
740068082,7321
740068083,7322
740068084,7323
740068085,7324
740068086,7325
740068087,7326
740068088,7327
740068089,7328
740068090,7329
740068091,7330
740068092,7331
740068093,7332
740068094,11297
740068095,7333
740068096,7334
740068097,7335
740068098,7336
740068099,11298
740068100,7337
740068101,7338
740068102,7339
740068103,9589
740068104,3443
740068105,7340
740068106,7341
740068107,7342
740068108,7343
740068109,11299
740068110,7344
740068111,7345
740068112,7346
740068113,7347
740068114,7351
740068115,11301
740068116,7352
740068117,7355
740068118,10699
740068119,7356
740068120,3439
740068121,3440
740068122,11302
740068123,7357
740068124,7358
740068125,7359
740068126,3450
740068127,7360
740068128,3454
740068129,3455
740068131,3472
740068132,3473
740068133,3474
740068134,3477
740068135,3478
740068136,3479
740068137,7361
740068138,3482
740068139,7362
740068140,3485
740068141,3486
740068142,7363
740068143,9592
740068144,12400
740068147,7364
740068148,3484
740068149,7365
740068150,3498
740068151,11303
740068153,3501
740068154,3502
740068155,7366
740068156,3504
740068157,3505
740068158,3508
740068159,11304
740068160,7367
740068161,7368
740068162,3517
740068163,7369
740068164,3518
740068165,7370
740068166,7372
740068167,7373
740068168,7374
740068169,7375
740068170,7376
740068171,7377
740068172,7378
740068173,7379
740068174,7380
740068175,7381
740068176,7382
740068177,7383
740068178,11044
740068178,11305
740068179,7384
740068180,7385
740068181,7388
740068182,7389
740068183,11307
740068184,31487
740068185,7390
740068186,7391
740068187,3514
740068188,3519
740068189,3520
740068190,3521
740068191,7392
740068192,7393
740068193,7394
740068194,7395
740068195,12145
740068196,11308
740068197,7396
740068198,3526
740068200,7397
740068201,7398
740068202,7399
740068203,7400
740068204,3547
740068205,10767
740068206,10768
740068207,7401
740068208,7402
740068209,7403
740068210,7404
740068211,7405
740068212,11309
740068213,11310
740068214,7406
740068215,11311
740068216,7407
740068217,9596
740068218,11312
740068219,7408
740068220,11313
740068221,7411
740068222,7412
740068223,7413
740068224,7414
740068225,7415
740068226,7416
740068227,11316
740068228,11317
740068229,7417
740068230,7418
740068231,7419
740068232,11318
740068233,7420
740068234,11319
740068235,9597
740068236,7421
740068237,9598
740068238,7422
740068239,7423
740068240,9599
740068241,7424
740068242,7425
740068243,11320
740068244,7426
740068245,7427
740068246,7428
740068247,7429
740068248,7430
740068249,7431
740068250,7432
740068251,7433
740068252,7434
740068253,7435
740068254,7438
740068255,7439
740068256,11322
740068262,7440
740068263,7441
740068264,12028
740068265,7442
740068266,7443
740068267,11046
740068268,11047
740068269,11048
740068270,11049
740068271,7444
740068272,9601
740068273,7446
740068274,7447
740068275,7448
740068276,7449
740068277,7450
740068278,7451
740068279,7452
740068280,7453
740068281,7455
740068282,7456
740068283,7458
740068284,11050
740068285,7459
740068286,7460
740068287,11051
740068288,7461
740068289,7462
740068290,7463
740068291,7465
740068292,7466
740068293,7467
740068294,11858
740068296,11077
740068297,11324
740068301,7469
740068302,7471
740068304,7474
740068305,7475
740068306,7476
740068307,7477
740068308,11325
740068309,7478
740068310,9605
740068311,7479
740068312,12159
740068313,12160
740068314,7480
740068315,7481
740068316,7482
740068317,7483
740068318,11327
740068319,7484
740068320,11328
740068321,7485
740068322,9606
740068323,9607
740068324,9608
740068325,7486
740068326,7487
740068327,35844
740068328,35845
740068329,9610
740068330,35846
740068331,7490
740068332,9611
740068333,11935
740068334,11329
740068335,12317
740068339,7491
740068340,9613
740068341,9614
740068342,7492
740068343,9615
740068344,3623
740068345,7493
740068346,3605
740068347,3599
740068348,7494
740068349,7495
740068350,7496
740068351,7497
740068352,7498
740068353,11330
740068354,11331
740068355,9616
740068356,11332
740068357,7499
740068358,9617
740068359,7500
740068360,7501
740068361,7502
740068362,7503
740068363,7504
740068364,7505
740068365,11333
740068366,7506
740068367,7507
740068368,9618
740068369,3532
740068370,7508
740068371,3617
740068372,3618
740068373,3607
740068374,7509
740068375,12616
740068376,3612
740068377,3615
740068378,12617
740068379,3628
740068380,3392
740068381,9619
740068382,7510
740068383,7511
740068384,3531
740068385,7512
740068386,3601
740068387,7513
740068388,3606
740068389,3609
740068390,7514
740068391,3631
740068392,3529
740068393,9620
740068394,7516
740068395,11334
740068396,7517
740068397,7518
740068398,9621
740068399,7519
740068400,11335
740068401,7520
740068402,7521
740068403,7522
740068404,7523
740068405,7524
740068406,11336
740068407,7525
740068408,11337
740068409,7526
740068410,7527
740068411,7528
740068412,11338
740068413,9622
740068414,11053
740068415,7529
740068416,9623
740068417,7530
740068418,7531
740068419,9624
740068420,9625
740068421,7532
740068422,11339
740068423,9626
740068424,9627
740068425,7533
740068426,7534
740068428,7535
740068429,7536
740068430,7537
740068431,7538
740068432,9628
740068433,7540
740068434,7541
740068436,9629
740068437,9630
740068438,7545
740068439,11054
740068440,7546
740068441,11341
740068442,7548
740068443,9632
740068444,7549
740068445,11342
740068446,11343
740068447,7551
740068448,7552
740068449,11344
740068450,7553
740068451,7554
740068452,9633
740068454,7555
740068456,9634
740068457,9635
740068458,11345
740068460,11975
740068462,7557
740068463,7558
740068464,11346
740068465,9636
740068466,11839
740068467,12206
740068468,9637
740068469,9638
740068470,7559
740068471,9639
740068472,11075
740068474,7560
740068475,7561
740068476,7562
740068477,7563
740068478,9641
740068480,9642
740068481,12411
740068482,10769
740068483,11347
740068484,7565
740068485,7566
740068486,11348
740068487,7567
740068488,7568
740068489,7569
740068490,11349
740068491,7570
740068492,7571
740068493,7572
740068494,7573
740068495,7574
740068496,7575
740068497,9644
740068498,7576
740068499,11350
740068500,7577
740068501,7578
740068502,7579
740068503,7580
740068504,11351
740068505,7581
740068506,11352
740068507,7582
740068508,7583
740068509,7584
740068510,9645
740068511,7585
740068512,11354
740068513,7586
740068514,7587
740068515,7588
740068516,7589
740068517,11355
740068518,11356
740068520,9646
740068521,7590
740068522,11357
740068523,7591
740068524,9647
740068525,9648
740068526,7592
740068527,7593
740068528,7594
740068530,11358
740068531,7595
740068532,7596
740068533,11359
740068534,7597
740068535,7598
740068537,7599
740068537,11360
740068538,35847
740068539,9649
740068540,7601
740068541,7602
740068542,7603
740068543,7604
740068544,11361
740068545,7605
740068546,7606
740068547,9650
740068548,7607
740068549,11362
740068550,11363
740068551,7608
740068552,11364
740068553,11365
740068554,7610
740068555,11366
740068556,9651
740068557,7611
740068558,11367
740068559,9652
740068560,11368
740068561,7613
740068562,11369
740068563,9653
740068564,7614
740068565,9654
740068566,7615
740068567,7616
740068568,7617
740068569,7618
740068570,9655
740068576,7619
740068577,11370
740068578,7620
740068579,35848
740068584,9110
740068586,8800
740068587,11578
740068588,8801
740068589,3428
740068590,7621
740068591,7622
740068592,10993
740068593,10770
740068594,8802
740068595,10761
740068596,8804
740068597,10536
740068598,12759
740068599,8805
740068600,8806
740068601,8807
740068602,10538
740068603,8808
740068604,11579
740068605,11580
740068606,8809
740068607,8810
740068608,8811
740068609,8812
740068610,8814
740068611,8815
740068612,8816
740068613,8817
740068614,8818
740068615,12052
740068616,8819
740068617,8820
740068618,8821
740068618,8822
740068620,8823
740068620,11582
740068622,8824
740068623,8825
740068625,10999
740068626,11583
740068627,11584
740068631,10540
740068632,8827
740068633,8828
740068634,10541
740068635,11585
740068636,8724
740068637,11586
740068638,12733
740068639,10542
740068640,11587
740068643,12021
740068647,11588
740068652,10632
740068653,11617
740068654,12388
740068655,10543
740068656,8830
740068657,8831
740068658,8832
740068659,11618
740068660,10633
740068661,8834
740068662,12607
740068663,8835
740068664,10544
740068665,8836
740068666,8837
740068667,10545
740068668,8838
740068672,10546
740068676,10547
740068678,10548
740068679,9112
740068680,12254
740068681,9113
740068682,9114
740068683,11804
740068684,8841
740068685,8842
740068686,8843
740068687,12532
740068688,10550
740068689,11805
740068690,10988
740068691,8844
740068692,11806
740068693,8845
740068694,11807
740068695,8846
740068696,8847
740068697,11809
740068698,8848
740068699,8849
740068700,8850
740068701,11939
740068702,11810
740068703,8851
740068704,10552
740068705,10553
740068706,10641
740068707,9125
740068708,9126
740068709,10742
740068710,9128
740068711,9129
740068712,12087
740068713,8852
740068714,10642
740068715,11917
740068716,11624
740068717,9132
740068718,9133
740068719,9134
740068720,12521
740068721,12522
740068722,12523
740068723,12524
740068724,12525
740068725,8853
740068728,11811
740068729,8855
740068730,12527
740068731,10662
740068755,11055
740068755,13051
740068755,13091
740068761,55275
740068763,23814
740068764,33126
740068769,34665
740068770,35815
740068772,34684
740068773,17694
740068775,17519
740068776,38444
740068777,38357
740068778,35850
740068779,39071
740068780,30425
740068781,34877
740068782,32169
740068783,57521
740068784,35235
740068785,34876
740068786,32170
740068788,35852
740068789,29396
740068793,35853
740068795,20738
740068797,7624
740068798,7625
740068803,58806
740068804,35627
740068805,35628
740068806,35629
740068807,35854
740068808,30904
740068810,31554
740068812,27821
740068815,25577
740068818,73172
740068822,27369
740068823,37892
740068825,46738
740068826,46734
740068827,46735
740068828,46736
740068829,46737
740068830,30529
740068833,36848
740068834,36879
740068835,36882
740068836,36890
740068837,33876
740068842,29582
740068843,33172
740068844,57804
740068845,30807
740068846,36512
740068847,31436
740068848,30905
740068849,33877
740068850,17806
740068852,37901
740068854,15899
740068855,17423
740068856,15900
740068857,32981
740068858,32982
740068859,32983
740068862,12050
740068864,12029
740068877,58209
740068882,58213
740068883,16773
740068888,15901
740068890,58226
740068891,15902
740068894,58414
740068896,69009
740068898,15903
740068899,72949
740068908,71625
740068909,10290
740068910,9140
740068911,11093
740068912,6479
740068913,6480
740068914,6481
740068916,11073
740068917,9142
740068918,9143
740068919,6483
740068920,9144
740068921,6484
740068922,6485
740068923,11096
740068924,6486
740068925,11097
740068926,6487
740068927,9147
740068928,9148
740068929,6488
740068930,12319
740068931,9297
740068932,6837
740068933,11147
740068934,6838
740068935,9298
740068936,11148
740068937,11149
740068938,6839
740068939,6840
740068940,11150
740068941,9300
740068942,9302
740068943,12191
740068944,11152
740068945,9303
740068946,6841
740068947,6842
740068948,9150
740068949,6489
740068950,9304
740068951,9305
740068952,9306
740068953,6843
740068954,6844
740068955,9307
740068956,6845
740068957,6846
740068958,11153
740068959,12754
740068960,12755
740068961,12756
740068962,6847
740068963,12757
740068964,6848
740068965,12758
740068966,6849
740068967,6850
740068968,6851
740068969,9308
740068970,6852
740068971,6853
740068972,6854
740068973,6855
740068974,6856
