,route_id,service_id,trip_id,trip_headsign,trip_short_name
246492,1074042700001,005804,20740427008286,Göteborg Centralstation,427
246493,1074042700001,005588,20740427003678,Göteborg Centralstation,427
246494,1074042700001,005805,20740427007774,Göteborg Centralstation,427
246495,1074042700001,005806,20740427050526,Göteborg Centralstation,427
246496,1074042700001,000444,20740427046430,Göteborg Centralstation,427
247091,1074086200001,000390,20740862002602,Uppsala Centralstation,862
247092,1074086200001,000494,20740862022058,Uppsala Centralstation,862
247093,1074086200001,005625,20740862055082,Uppsala Centralstation,862
247094,1074086200001,000787,20740862021796,Uppsala Centralstation,862
247095,1074086200001,000730,20740862044324,Uppsala Centralstation,862
247096,1074086200001,005574,20740862002852,Uppsala Centralstation,862
247097,1074086200001,000424,20740862003877,Uppsala Centralstation,862
247098,1074086200001,000444,20740862037930,Uppsala Centralstation,862
247099,1074086200001,005328,20740862053802,Uppsala Centralstation,862
247100,1074086200001,002330,20740862005414,Uppsala Centralstation,862
247101,1074086200001,001135,20740862013098,Uppsala Centralstation,862
247102,1074086200001,000685,20740862032294,Uppsala Centralstation,862
247103,1074086200001,000688,20740862055846,Uppsala Centralstation,862
247104,1074086200001,000315,20740862039205,Uppsala Centralstation,862
247105,1074086200001,000722,20740862045349,Uppsala Centralstation,862
247106,1074086200001,006111,20740862058917,Uppsala Centralstation,862
247113,1074084500001,000787,20740845000429,Stockholm Centralstation,845
247114,1074084500001,005331,20740845046253,Stockholm Centralstation,845
247115,1074084500001,000212,20740845031917,Stockholm Centralstation,845
247116,1074084500001,006110,20740845058029,Stockholm Centralstation,845
247117,1074084500001,005321,20740845004781,Stockholm Centralstation,845
247118,1074084500001,000688,20740845031405,Stockholm Centralstation,845
247658,1074085300001,000787,20740853041517,Stockholm Centralstation,853
247659,1074085300001,005331,20740853009005,Stockholm Centralstation,853
247660,1074085300001,000212,20740853018477,Stockholm Centralstation,853
247661,1074085300001,006110,20740853062509,Stockholm Centralstation,853
247662,1074085300001,005321,20740853016941,Stockholm Centralstation,853
247663,1074085300001,000688,20740853028205,Stockholm Centralstation,853
250616,1074060400001,002581,20740604007372,Stockholm Centralstation,604
250617,1074060400001,000439,20740604048588,Stockholm Centralstation,604
250618,1074060400002,000367,20740604007511,Stockholm Centralstation,20604
250619,1074060400002,000099,20740604011863,Stockholm Centralstation,20604
250634,1074003100001,000685,20740031000033,Stockholm Centralstation,31
250635,1074003100001,000688,20740031039969,Stockholm Centralstation,31
250636,1074003100001,000787,20740031036385,Stockholm Centralstation,31
250637,1074003100001,005378,20740031063777,Stockholm Centralstation,31
250638,1074003100001,005379,20740031038177,Stockholm Centralstation,31
250639,1074003100001,000365,20740031047895,Stockholm Centralstation,31
250640,1074003100001,000057,20740031061975,Stockholm Centralstation,31
250676,1074017700001,003707,20740177009627,Västerås Centralstation,10177
250677,1074017700002,000776,20740177010462,Göteborg Centralstation,177
250678,1074017700002,000419,20740177031966,Göteborg Centralstation,177
250679,1074017700002,000384,20740177006031,Göteborg Centralstation,177
250680,1074017700002,004661,20740177037007,Göteborg Centralstation,177
250681,1074017700002,005478,20740177035215,Göteborg Centralstation,177
250682,1074017700002,005470,20740177015503,Göteborg Centralstation,177
250683,1074017700002,005479,20740177018575,Göteborg Centralstation,177
250684,1074017700002,000034,20740177046223,Göteborg Centralstation,177
250685,1074017700002,004023,20740177049551,Göteborg Centralstation,177
250686,1074017700002,005480,20740177060559,Göteborg Centralstation,177
250687,1074017700002,005473,20740177014479,Göteborg Centralstation,177
250688,1074017700002,000383,20740177039055,Göteborg Centralstation,177
250689,1074017700002,000315,20740177043407,Göteborg Centralstation,177
250690,1074017700002,003958,20740177009615,Göteborg Centralstation,177
250691,1074017700002,005447,20740177015759,Göteborg Centralstation,177
250692,1074017700002,003703,20740177014735,Göteborg Centralstation,177
250693,1074017700002,005430,20740177039823,Göteborg Centralstation,177
250694,1074017700002,000797,20740177017336,Göteborg Centralstation,177
250695,1074017700002,000841,20740177016312,Göteborg Centralstation,177
250696,1074017700002,000787,20740177059547,Göteborg Centralstation,177
250697,1074017700002,000201,20740177024987,Göteborg Centralstation,177
250698,1074017700002,005420,20740177020379,Göteborg Centralstation,177
250699,1074017700002,004572,20740177025755,Göteborg Centralstation,177
250700,1074017700002,005457,20740177063387,Göteborg Centralstation,177
250701,1074017700001,000444,20740177029271,Göteborg Centralstation,10177
250702,1074017700001,000367,20740177064087,Göteborg Centralstation,10177
250703,1074017700002,000367,20740177064411,Hallsberg station,177
250704,1074017700002,000444,20740177037531,Hallsberg station,177
251237,1074025600001,000495,20740256000349,Ljusdal station,256
251238,1074025600001,001112,20740256004957,Ljusdal station,256
251239,1074025600001,000005,20740256032321,Ljusdal station,256
251240,1074025600001,005571,20740256040513,Ljusdal station,256
251241,1074025600001,006168,20740256032863,Ljusdal station,256
251242,1074025600001,000730,20740256050006,Ljusdal station,256
251243,1074025600001,000369,20740256061345,Ljusdal station,256
251244,1074025600001,000367,20740256062294,Gävle Centralstation,256
251245,1074025600001,006170,20740256064065,Gävle Centralstation,256
251307,1513003400001,002267,25130034005432,Vännäs Resecentrum/Station,
251308,1513003400002,000057,25130034008937,Vännäs Resecentrum/Station,
251327,1513003400019,005687,25130034006626,Vindeln Resecentrum/Station,
251328,1513003400020,002579,25130034025963,Vindeln Resecentrum/Station,
251329,1513003400021,002249,25130034038697,Vindeln Resecentrum/Station,
251330,1513003400020,007296,25130034018795,Vindeln Resecentrum/Station,
251331,1513003400022,007297,25130034024563,Vindeln Resecentrum/Station,
251332,1513003400023,007298,25130034025676,Vindeln Resecentrum/Station,
251333,1513003400002,007299,25130034028131,Vindeln Resecentrum/Station,
251334,1513003400024,002249,25130034037749,Vindeln Resecentrum/Station,
251335,1513003400025,002249,25130034044234,Vindeln Resecentrum/Station,
251336,1513003400026,007300,25130034049820,Vindeln Resecentrum/Station,
251337,1513003400027,007301,25130034051858,Vindeln Resecentrum/Station,
251338,1513003400001,007303,25130034037688,Hällnäs station,
251339,1513003400028,005662,25130034053534,Hällnäs station,
251340,1513003400029,005150,25130034003074,Umeå Östra station,
251341,1513003400030,002267,25130034032441,Umeå Östra station,
251342,1513003400031,000057,25130034035150,Umeå Östra station,
251343,1513003400032,002267,25130034047727,Umeå Östra station,
251344,1513003400033,007301,25130034001496,Umeå Östra station,
251345,1513003400034,002249,25130034004024,Umeå Östra station,
251346,1513003400031,007299,25130034007725,Umeå Östra station,
251347,1513003400035,002249,25130034011969,Umeå Östra station,
251348,1513003400036,002249,25130034014103,Umeå Östra station,
251349,1513003400032,007303,25130034015951,Umeå Östra station,
251350,1513003400037,007298,25130034031900,Umeå Östra station,
251351,1513003400038,002249,25130034033909,Umeå Östra station,
251352,1513003400039,005687,25130034038440,Umeå Östra station,
251353,1513003400029,007304,25130034038621,Umeå Östra station,
251354,1513003400040,007297,25130034045380,Umeå Östra station,
251355,1513003400041,007305,25130034024179,Umeå Östra station,
251356,1513003400041,002860,25130034029811,Umeå Östra station,
251357,1513003400030,007303,25130034048778,Umeå Östra station,
251617,1074052500001,002819,20740525029461,Alvesta station,10525
251618,1074052500001,002805,20740525000277,Alvesta station,10525
251619,1074052500002,000391,20740525004117,Köpenhamn H,525
251620,1074052500002,000494,20740525010261,Köpenhamn H,525
251621,1074052500002,005673,20740525016149,Köpenhamn H,525
251622,1074052500002,004927,20740525007445,Köpenhamn H,525
251623,1074052500002,005928,20740525042005,Köpenhamn H,525
251624,1074052500002,005052,20740525037653,Köpenhamn H,525
251625,1074052500002,005413,20740525008981,Köpenhamn H,525
251626,1074052500002,005937,20740525013589,Köpenhamn H,525
251627,1074052500002,005746,20740525034325,Köpenhamn H,525
251628,1074052500002,005599,20740525024085,Köpenhamn H,525
251629,1074052500002,005938,20740525005653,Köpenhamn H,525
251630,1074052500002,005522,20740525038165,Köpenhamn H,525
251631,1074052500002,005483,20740525017173,Köpenhamn H,525
251632,1074052500002,005939,20740525015125,Köpenhamn H,525
251633,1074052500002,005940,20740525008213,Köpenhamn H,525
251634,1074052500002,005941,20740525000021,Köpenhamn H,525
251635,1074052500002,005326,20740525020245,Köpenhamn H,525
251636,1074052500002,005671,20740525047381,Köpenhamn H,525
251637,1074052500002,005351,20740525054549,Köpenhamn H,525
251638,1074052500001,000722,20740525011797,Älmhult station,10525
251639,1074052500001,001944,20740525021013,Älmhult station,10525
251640,1074052500002,002815,20740525012821,Malmö Centralstation,525
251641,1074052500002,000444,20740525023829,Malmö Centralstation,525
251642,1074052500002,000495,20740525000789,Malmö Centralstation,525
251643,1074052500002,000531,20740525035605,Malmö Centralstation,525
251644,1074052500002,005945,20740525049429,Malmö Centralstation,525
251645,1074052500002,002732,20740525065301,Malmö Centralstation,525
251646,1074052500002,000397,20740525001557,Malmö Centralstation,525
251647,1074052500002,003701,20740525027157,Malmö Centralstation,525
251648,1074052500002,005946,20740525032789,Malmö Centralstation,525
251649,1074052500002,002819,20740525026142,Malmö Centralstation,525
251920,1074001300001,003207,20740013001633,Stockholm Centralstation,13
251921,1074001300001,005340,20740013004705,Stockholm Centralstation,13
251922,1074001300001,004927,20740013022369,Stockholm Centralstation,13
251923,1074001300001,005343,20740013026721,Stockholm Centralstation,13
251924,1074001300001,003080,20740013063841,Stockholm Centralstation,13
251925,1074001300001,005344,20740013035937,Stockholm Centralstation,13
251926,1074001300001,000057,20740013032097,Stockholm Centralstation,13
253059,1074043600001,005718,20740436013401,Stockholm Centralstation,436
253060,1074043600001,005823,20740436033369,Stockholm Centralstation,436
253061,1074043600001,005824,20740436065369,Stockholm Centralstation,436
253062,1074043600001,005825,20740436010585,Stockholm Centralstation,436
254210,1074033600001,002272,20740336056308,Göteborg Centralstation,336
254211,1074033600001,000315,20740336023284,Göteborg Centralstation,336
254212,1074033600001,000731,20740336029172,Göteborg Centralstation,336
254213,1074033600001,000452,20740336055540,Göteborg Centralstation,336
254214,1074033600001,005351,20740336013300,Göteborg Centralstation,336
254215,1074033600001,005675,20740336036596,Göteborg Centralstation,336
254216,1074033600001,005676,20740336010996,Göteborg Centralstation,336
254217,1074033600001,005677,20740336013044,Göteborg Centralstation,336
254218,1074033600001,005678,20740336038132,Göteborg Centralstation,336
254219,1074033600001,004264,20740336006644,Göteborg Centralstation,336
254220,1074033600001,002878,20740336003316,Göteborg Centralstation,336
254221,1074033600001,000383,20740336012276,Göteborg Centralstation,336
254222,1074033600001,000082,20740336030197,Göteborg Centralstation,336
254223,1074033600001,003873,20740336031220,Göteborg Centralstation,336
254224,1074033600001,000524,20740336054517,Göteborg Centralstation,336
254226,1325000000065,000365,23250000008185,Borlänge Centralstation,
254227,1325000000066,000365,23250000008101,Örebro Centralstation,
254228,1325000000067,000231,23250000008105,Örebro Centralstation,
254229,1325000000068,000231,23250000008109,Örebro Centralstation,
254230,1325000000068,000365,23250000010210,Fagersta Centralstation,
254231,1325000000069,000365,23250000008155,Ludvika station,
254232,1325000000070,000231,23250000008163,Mjölby station,
254233,1325000000071,000231,23250000008167,Hallsberg station,
254234,1325000000072,000365,23250000008181,Hallsberg station,
254235,1325000000073,000314,23250000008177,Hallsberg station,
254236,1325000000074,000365,23250000008209,Hallsberg station,
254237,1325000000075,000365,23250000008213,Hallsberg station,
254238,1325000000076,000365,23250000008225,Hallsberg station,
254239,1325000000077,000365,23250000008227,Hallsberg station,
254240,1325000000078,000365,23250000008203,Hallsberg station,
254241,1325000000079,000365,23250000008205,Hallsberg station,
254242,1325000000080,000365,23250000008217,Hallsberg station,
254243,1325000000070,000365,23250000010211,Mjölby station,
254244,1325000000081,000231,23250000008169,Mjölby station,
254245,1325000000081,000365,23250000010212,Mjölby station,
254246,1325000000082,000231,23250000008171,Mjölby station,
254247,1325000000083,000315,23250000008173,Mjölby station,
254248,1325000000083,007699,23250000010213,Mjölby station,
254249,1325000000084,000315,23250000008175,Mjölby station,
254250,1325000000084,000365,23250000010214,Mjölby station,
254251,1325000000073,000383,23250000010215,Mjölby station,
254252,1325000000073,005468,23250000010216,Mjölby station,
254253,1325000000071,000365,23250000010217,Örebro Centralstation,
254254,1325000000082,000365,23250000010218,Örebro Centralstation,
254255,1325000000085,005442,23250000008179,Örebro Centralstation,
254256,1325000000086,000365,23250000008183,Örebro Centralstation,
254257,1325000000087,000365,23250000008187,Örebro Centralstation,
254258,1325000000088,000365,23250000008191,Örebro Centralstation,
254259,1325000000089,000365,23250000008193,Örebro Centralstation,
254260,1325000000090,000365,23250000008195,Borlänge Centralstation,
254261,1325000000091,000365,23250000008197,Borlänge Centralstation,
254262,1325000000092,000365,23250000008199,Borlänge Centralstation,
254263,1325000000092,000315,23250000010219,Borlänge Centralstation,
254264,1325000000093,000365,23250000008189,Örebro Centralstation,
254265,1325000000094,000365,23250000008201,Hallsberg station,
254266,1325000000095,000365,23250000008219,Hallsberg station,
254267,1325000000096,000365,23250000008223,Hallsberg station,
254268,1325000000097,000365,23250000008231,Hallsberg station,
254269,1325000000098,000365,23250000008229,Laxå station,
254270,1325000000099,000365,23250000008249,Laxå station,
254271,1325000000100,000365,23250000008235,Örebro Centralstation,
254272,1325000000101,000365,23250000008245,Örebro Centralstation,
254273,1325000000102,000365,23250000008247,Örebro Centralstation,
254274,1325000000103,000365,23250000008100,Gävle Centralstation,
254275,1325000000104,000315,23250000008104,Gävle Centralstation,
254276,1325000000105,000231,23250000008106,Gävle Centralstation,
254277,1325000000104,000314,23250000010220,Gävle Centralstation,
254278,1325000000106,000365,23250000008156,Gävle Centralstation,
254279,1325000000107,000365,23250000008158,Gävle Centralstation,
254280,1325000000108,000231,23250000008162,Gävle Centralstation,
254281,1325000000109,000365,23250000008160,Gävle Centralstation,
254282,1325000000110,000365,23250000008168,Gävle Centralstation,
254283,1325000000111,000365,23250000008172,Gävle Centralstation,
254284,1325000000112,000365,23250000008190,Gävle Centralstation,
254285,1325000000113,000365,23250000008194,Gävle Centralstation,
254286,1325000000108,000365,23250000010221,Gävle Centralstation,
254287,1325000000110,000231,23250000010222,Gävle Centralstation,
254288,1325000000114,000365,23250000008176,Gävle Centralstation,
254289,1325000000115,000365,23250000008178,Gävle Centralstation,
254290,1325000000116,000606,23250000008186,Gävle Centralstation,
254291,1325000000117,000365,23250000008188,Gävle Centralstation,
254292,1325000000115,000314,23250000010223,Borlänge Centralstation,
254293,1325000000118,000315,23250000008180,Borlänge Centralstation,
254294,1325000000119,000383,23250000008182,Borlänge Centralstation,
254295,1325000000119,000384,23250000010224,Borlänge Centralstation,
254296,1325000000120,000606,23250000008170,Gävle Centralstation,
254297,1325000000111,000231,23250000010225,Gävle Centralstation,
254298,1325000000121,000231,23250000008174,Gävle Centralstation,
254299,1325000000121,000365,23250000010226,Gävle Centralstation,
254300,1325000000115,000315,23250000010227,Gävle Centralstation,
254301,1325000000118,000365,23250000010228,Gävle Centralstation,
254302,1325000000119,000315,23250000010229,Örebro Centralstation,
254303,1325000000122,000365,23250000008184,Borlänge Centralstation,
254304,1325000000123,000365,23250000008202,Örebro Centralstation,
254305,1325000000124,000365,23250000008214,Örebro Centralstation,
254306,1325000000125,000365,23250000008224,Örebro Centralstation,
254307,1325000000126,000365,23250000008232,Örebro Centralstation,
254308,1325000000127,000365,23250000008206,Örebro Centralstation,
254309,1325000000128,000365,23250000008210,Örebro Centralstation,
254310,1325000000129,000365,23250000008218,Lindesberg station,
254311,1325000000130,000365,23250000008234,Lindesberg station,
254312,1325000000131,000365,23250000008248,Hallsberg station,
254313,1325000000132,000365,23250000018106,Avesta Krylbo station,
254314,1325000000133,000365,23250000008200,Lindesberg station,
254315,1325000000134,000365,23250000008246,Lindesberg station,
254316,1325000000135,000365,23250000008230,Lindesberg station,
254317,1325000000136,000365,23250000008244,Lindesberg station,
254318,1325000000137,000365,23250000008192,Gävle Centralstation,
254319,1325000000138,000365,23250000008222,Lindesberg station,
254320,1325000000085,000314,23250000010230,Borlänge Centralstation,
254321,1325000000084,000314,23250000010231,Hallsberg station,
254322,1325000000139,002821,23250000008103,Örebro Centralstation,
254323,1325000000068,002821,23250000010232,Örebro Centralstation,
254324,1325000000067,002823,23250000010233,Örebro Centralstation,
254325,1325000000068,002823,23250000010234,Örebro Centralstation,
254326,1325000000066,007700,23250000010235,Örebro Centralstation,
254327,1325000000139,007702,23250000010236,Örebro Centralstation,
254328,1325000000067,007703,23250000010237,Örebro Centralstation,
254329,1325000000068,000367,23250000010238,Örebro Centralstation,
254330,1325000000068,000841,23250000010239,Örebro Centralstation,
254331,1325000000068,007704,23250000010240,Örebro Centralstation,
254332,1325000000068,007706,23250000010241,Fagersta Centralstation,
254333,1325000000069,002792,23250000010242,Ludvika station,
254334,1325000000069,007707,23250000010243,Ludvika station,
254335,1325000000070,007708,23250000010244,Mjölby station,
254336,1325000000070,002602,23250000010245,Mjölby station,
254337,1325000000070,007709,23250000010246,Mjölby station,
254338,1325000000070,007710,23250000010247,Mjölby station,
254339,1325000000081,002605,23250000010248,Mjölby station,
254340,1325000000081,000722,23250000010249,Mjölby station,
254341,1325000000081,001944,23250000010250,Mjölby station,
254342,1325000000081,002602,23250000010251,Mjölby station,
254343,1325000000081,007711,23250000010252,Mjölby station,
254344,1325000000082,001944,23250000010253,Mjölby station,
254345,1325000000082,000722,23250000010254,Mjölby station,
254346,1325000000083,001944,23250000010255,Mjölby station,
254347,1325000000083,002605,23250000010256,Mjölby station,
254348,1325000000083,000722,23250000010257,Mjölby station,
254349,1325000000083,002602,23250000010258,Mjölby station,
254350,1325000000083,007711,23250000010259,Mjölby station,
254351,1325000000084,001944,23250000010260,Mjölby station,
254352,1325000000084,002605,23250000010261,Mjölby station,
254353,1325000000084,002602,23250000010262,Mjölby station,
254354,1325000000084,007711,23250000010263,Mjölby station,
254355,1325000000073,002605,23250000010264,Mjölby station,
254356,1325000000073,001944,23250000010265,Mjölby station,
254357,1325000000073,002602,23250000010266,Mjölby station,
254358,1325000000070,007712,23250000010267,Mjölby station,
254359,1325000000081,007713,23250000010268,Mjölby station,
254360,1325000000081,007714,23250000010269,Mjölby station,
254361,1325000000081,000198,23250000010270,Mjölby station,
254362,1325000000082,007715,23250000010271,Mjölby station,
254363,1325000000082,007716,23250000010272,Mjölby station,
254364,1325000000083,007715,23250000010273,Mjölby station,
254365,1325000000083,000849,23250000010274,Mjölby station,
254366,1325000000083,007717,23250000010275,Mjölby station,
254367,1325000000084,007718,23250000010276,Mjölby station,
254368,1325000000084,007719,23250000010277,Mjölby station,
254369,1325000000084,000420,23250000010278,Mjölby station,
254370,1325000000073,007720,23250000010279,Mjölby station,
254371,1325000000073,007721,23250000010280,Mjölby station,
254372,1325000000071,000722,23250000010281,Hallsberg station,
254373,1325000000071,007723,23250000010282,Hallsberg station,
254374,1325000000084,000722,23250000010283,Hallsberg station,
254375,1325000000073,000722,23250000010284,Hallsberg station,
254376,1325000000072,007724,23250000010285,Hallsberg station,
254377,1325000000071,007725,23250000010286,Hallsberg station,
254378,1325000000084,007726,23250000010287,Hallsberg station,
254379,1325000000073,007726,23250000010288,Hallsberg station,
254380,1325000000073,000776,23250000010289,Hallsberg station,
254381,1325000000071,002602,23250000010290,Örebro Centralstation,
254382,1325000000082,002605,23250000010291,Örebro Centralstation,
254383,1325000000082,000844,23250000010292,Örebro Centralstation,
254384,1325000000082,002588,23250000010293,Örebro Centralstation,
254385,1325000000082,003483,23250000010294,Örebro Centralstation,
254386,1325000000082,002602,23250000010295,Örebro Centralstation,
254387,1325000000082,007711,23250000010296,Örebro Centralstation,
254388,1325000000082,007727,23250000010297,Örebro Centralstation,
254389,1325000000085,002605,23250000010298,Örebro Centralstation,
254390,1325000000085,001944,23250000010299,Örebro Centralstation,
254391,1325000000085,002602,23250000010300,Örebro Centralstation,
254392,1325000000086,002602,23250000010301,Örebro Centralstation,
254393,1325000000065,002602,23250000010302,Örebro Centralstation,
254394,1325000000087,002605,23250000010303,Örebro Centralstation,
254395,1325000000087,002602,23250000010304,Örebro Centralstation,
254396,1325000000087,007711,23250000010305,Örebro Centralstation,
254397,1325000000093,002605,23250000010306,Örebro Centralstation,
254398,1325000000093,002602,23250000010307,Örebro Centralstation,
254399,1325000000093,007711,23250000010308,Örebro Centralstation,
254400,1325000000088,002605,23250000010309,Örebro Centralstation,
254401,1325000000088,002602,23250000010310,Örebro Centralstation,
254402,1325000000088,007711,23250000010311,Örebro Centralstation,
254403,1325000000089,002605,23250000010312,Örebro Centralstation,
254404,1325000000089,002602,23250000010313,Örebro Centralstation,
254405,1325000000085,002824,23250000010314,Lindesberg station,
254406,1325000000071,007729,23250000010315,Örebro Centralstation,
254407,1325000000082,007730,23250000010316,Örebro Centralstation,
254408,1325000000082,007731,23250000010317,Örebro Centralstation,
254409,1325000000085,002585,23250000010318,Örebro Centralstation,
254410,1325000000085,000797,23250000010319,Örebro Centralstation,
254411,1325000000085,007732,23250000010320,Örebro Centralstation,
254412,1325000000086,002581,23250000010321,Örebro Centralstation,
254413,1325000000086,003876,23250000010322,Örebro Centralstation,
254414,1325000000086,007730,23250000010323,Örebro Centralstation,
254415,1325000000086,007733,23250000010324,Örebro Centralstation,
254416,1325000000086,007734,23250000010325,Örebro Centralstation,
254417,1325000000065,002818,23250000010326,Örebro Centralstation,
254418,1325000000065,007735,23250000010327,Örebro Centralstation,
254419,1325000000087,002598,23250000010328,Örebro Centralstation,
254420,1325000000087,007736,23250000010329,Örebro Centralstation,
254421,1325000000093,007731,23250000010330,Örebro Centralstation,
254422,1325000000088,005146,23250000010331,Örebro Centralstation,
254423,1325000000088,007731,23250000010332,Örebro Centralstation,
254424,1325000000089,007737,23250000010333,Örebro Centralstation,
254425,1325000000081,002805,23250000010334,Borlänge Centralstation,
254426,1325000000081,002819,23250000010335,Borlänge Centralstation,
254427,1325000000081,005146,23250000010336,Borlänge Centralstation,
254428,1325000000082,002805,23250000010337,Borlänge Centralstation,
254429,1325000000082,002819,23250000010338,Borlänge Centralstation,
254430,1325000000082,005146,23250000010339,Borlänge Centralstation,
254431,1325000000083,002819,23250000010340,Borlänge Centralstation,
254432,1325000000087,005146,23250000010341,Borlänge Centralstation,
254433,1325000000093,005146,23250000010342,Borlänge Centralstation,
254434,1325000000085,007739,23250000010343,Borlänge Centralstation,
254435,1325000000090,007737,23250000010344,Borlänge Centralstation,
254436,1325000000091,007740,23250000010345,Borlänge Centralstation,
254437,1325000000065,005146,23250000010346,Borlänge Centralstation,
254438,1325000000065,000332,23250000010347,Borlänge Centralstation,
254439,1325000000092,000332,23250000010348,Borlänge Centralstation,
254440,1325000000092,007741,23250000010349,Borlänge Centralstation,
254441,1325000000092,007740,23250000010350,Borlänge Centralstation,
254442,1325000000081,002805,23250000010351,Mjölby station,
254443,1325000000081,002819,23250000010352,Mjölby station,
254444,1325000000081,005146,23250000010353,Mjölby station,
254445,1325000000082,002819,23250000010354,Mjölby station,
254446,1325000000082,002805,23250000010355,Mjölby station,
254447,1325000000083,002819,23250000010356,Mjölby station,
254448,1325000000082,002983,23250000010357,Örebro Centralstation,
254449,1325000000087,002983,23250000010358,Örebro Centralstation,
254450,1325000000093,002983,23250000010359,Örebro Centralstation,
254451,1325000000088,002983,23250000010360,Örebro Centralstation,
254452,1325000000082,005146,23250000010361,Örebro Centralstation,
254453,1325000000087,005146,23250000010362,Örebro Centralstation,
254454,1325000000065,005146,23250000010363,Örebro Centralstation,
254455,1325000000093,005146,23250000010364,Örebro Centralstation,
254456,1325000000083,002983,23250000010365,Mjölby station,
254457,1325000000072,002793,23250000010366,Hallsberg station,
254458,1325000000072,005056,23250000010367,Hallsberg station,
254459,1325000000072,002822,23250000010368,Hallsberg station,
254460,1325000000094,004526,23250000010369,Hallsberg station,
254461,1325000000095,002330,23250000010370,Hallsberg station,
254462,1325000000096,002330,23250000010371,Hallsberg station,
254463,1325000000097,004526,23250000010372,Hallsberg station,
254464,1325000000078,002330,23250000010373,Hallsberg station,
254465,1325000000079,002330,23250000010374,Hallsberg station,
254466,1325000000140,002330,23250000008207,Hallsberg station,
254467,1325000000141,002330,23250000008215,Hallsberg station,
254468,1325000000074,002330,23250000010375,Hallsberg station,
254469,1325000000075,002330,23250000010376,Hallsberg station,
254470,1325000000076,002330,23250000010377,Hallsberg station,
254471,1325000000077,002330,23250000010378,Hallsberg station,
254472,1325000000142,002330,23250000008211,Hallsberg station,
254473,1325000000080,002330,23250000010379,Hallsberg station,
254474,1325000000143,002330,23250000008221,Hallsberg station,
254475,1325000000098,007742,23250000010380,Laxå station,
254476,1325000000098,007743,23250000010381,Laxå station,
254477,1325000000099,004526,23250000010382,Laxå station,
254478,1325000000144,004966,23250000018163,Norrköping Centralstation,
254479,1325000000083,003483,23250000010383,Norrköping Centralstation,
254480,1325000000083,007745,23250000010384,Norrköping Centralstation,
254481,1325000000144,000266,23250000010385,Norrköping Centralstation,
254482,1325000000144,005263,23250000010386,Norrköping Centralstation,
254483,1325000000145,000843,23250000018169,Norrköping Centralstation,
254484,1325000000145,003483,23250000010387,Norrköping Centralstation,
254485,1325000000145,007746,23250000010388,Norrköping Centralstation,
254486,1325000000146,003483,23250000018175,Norrköping Centralstation,
254487,1325000000146,007745,23250000010389,Norrköping Centralstation,
254488,1325000000144,007747,23250000010390,Norrköping Centralstation,
254489,1325000000145,000797,23250000010391,Norrköping Centralstation,
254490,1325000000145,007748,23250000010392,Norrköping Centralstation,
254491,1325000000147,000266,23250000018171,Norrköping Centralstation,
254492,1325000000147,004966,23250000010393,Norrköping Centralstation,
254493,1325000000148,004966,23250000018173,Norrköping Centralstation,
254494,1325000000148,007749,23250000010394,Norrköping Centralstation,
254495,1325000000146,004966,23250000010395,Norrköping Centralstation,
254496,1325000000146,000788,23250000010396,Norrköping Centralstation,
254497,1325000000146,001224,23250000010397,Norrköping Centralstation,
254498,1325000000149,007750,23250000018177,Norrköping Centralstation,
254499,1325000000081,002605,23250000010398,Storvik station,
254500,1325000000081,000722,23250000010399,Storvik station,
254501,1325000000081,001944,23250000010400,Storvik station,
254502,1325000000145,003483,23250000010401,Storvik station,
254503,1325000000070,002602,23250000010402,Storvik station,
254504,1325000000081,002602,23250000010403,Storvik station,
254505,1325000000145,007746,23250000010404,Storvik station,
254506,1325000000081,007711,23250000010405,Storvik station,
254507,1325000000071,000722,23250000010406,Storvik station,
254508,1325000000071,002602,23250000010407,Storvik station,
254509,1325000000083,002605,23250000010408,Storvik station,
254510,1325000000084,002605,23250000010409,Storvik station,
254511,1325000000073,002605,23250000010410,Storvik station,
254512,1325000000085,002605,23250000010411,Storvik station,
254513,1325000000087,002605,23250000010412,Storvik station,
254514,1325000000093,002605,23250000010413,Storvik station,
254515,1325000000088,002605,23250000010414,Storvik station,
254516,1325000000089,002605,23250000010415,Storvik station,
254517,1325000000090,002605,23250000010416,Storvik station,
254518,1325000000091,002605,23250000010417,Storvik station,
254519,1325000000092,002605,23250000010418,Storvik station,
254520,1325000000082,000844,23250000010419,Storvik station,
254521,1325000000082,000722,23250000010420,Storvik station,
254522,1325000000083,000722,23250000010421,Storvik station,
254523,1325000000084,000722,23250000010422,Storvik station,
254524,1325000000073,000722,23250000010423,Storvik station,
254525,1325000000085,000722,23250000010424,Storvik station,
254526,1325000000082,001944,23250000010425,Storvik station,
254527,1325000000083,001944,23250000010426,Storvik station,
254528,1325000000084,001944,23250000010427,Storvik station,
254529,1325000000073,001944,23250000010428,Storvik station,
254530,1325000000085,001944,23250000010429,Storvik station,
254531,1325000000092,001944,23250000010430,Storvik station,
254532,1325000000082,002588,23250000010431,Storvik station,
254533,1325000000148,003483,23250000010432,Storvik station,
254534,1325000000146,003483,23250000010433,Storvik station,
254535,1325000000082,003483,23250000010434,Storvik station,
254536,1325000000083,002602,23250000010435,Storvik station,
254537,1325000000084,002602,23250000010436,Storvik station,
254538,1325000000073,002602,23250000010437,Storvik station,
