from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022074000620001,9022074025509001,2,1200,,
9022074024006001,9022074000090001,2,900,,
9022074032195001,9022074000069001,2,900,,
9022074000063001,9022074010444001,2,900,,
9022074023138001,9022074007415001,2,1200,,
9022074020490001,9022074030117001,2,600,,
9022074069350001,9022074000622001,2,1200,,
9022074000622001,9022074023844001,2,1200,,
9022074012144001,9022074000622001,2,1800,,
9022074000228001,9022074018443001,2,240,,
9022074001602001,9022074014990001,2,3600,,
9022074020752001,9022074015585001,2,720,,
9022074000482001,9022074010464001,2,1200,,
9022074000005001,9022074007354001,2,720,,
9022074010040001,9022074000221001,2,1200,,
9022074029154001,9022074062751001,2,1800,,
9022074020749001,9022074024382001,2,600,,
9022074057604001,9022074000070001,2,1200,,
9022074000001001,9022074024382001,2,1500,,
9022074001617001,9022074001541001,2,900,,
9022074000526001,9022074025928001,2,1800,,
9022074020469001,9022074000044001,2,1800,,
9022074020707001,9022074000110001,2,2700,,
9022074074532001,9022074001370001,2,300,,
9022074007178001,9022074007415001,2,1500,,
9022086099659001,9022086099658001,2,2700,,
9022086099659001,9022086099656001,2,2700,,
9022074018474001,9022074000308001,2,660,,
9022074000556001,9022074033206001,2,14640,,
9022074020510001,9022074000230001,2,480,,
9022074000282001,9022074013726001,2,1800,,
9022074007415001,9022074007178001,2,1500,,
9022074004383001,9022074024382001,2,600,,
9022074045571001,9022074000773001,2,600,,
9022074019659001,9022074021809001,2,1800,,
9022074069350001,9022074001617001,2,600,,
9022074000242001,9022074025851001,2,900,,
9022074024254001,9022074034378001,2,840,,
9022074036326001,9022074022983001,2,900,,
9022074069350001,9022074023844001,2,600,,
9022074012144001,9022074001617001,2,1800,,
9022074012993001,9022074000160001,2,1320,,
9022074016757001,9022074000120001,2,1800,,
9022074030117001,9022074000002001,2,900,,
9022074000160001,9022074025264001,2,840,,
9022074024577001,9022074000301001,2,180,,
9022074000110001,9022074020707001,2,2700,,
9022074020698001,9022074040991001,2,300,,
9022074000242001,9022074018094001,2,900,,
9022074000156001,9022074014841001,2,2400,,
9022074040991001,9022074020698001,2,300,,
9022086099656001,9022086099658001,2,2700,,
9022086099656001,9022086099659001,2,2700,,
9022074000190001,9022074020116001,2,1500,,
9022074023167001,9022074000190001,2,1200,,
9022080020400001,9022080020382001,2,3600,,
9022074014856001,9022074000144001,2,1020,,
9022074020483001,9022074015585001,2,540,,
9022074071752001,9022074000020001,2,900,,
9022074024382001,9022074004383001,2,600,,
9022074072220001,9022074000030001,2,660,,
9022074073781001,9022074000069001,2,240,,
9022074012938001,9022074000026001,2,1200,,
9022074000250001,9022074034903001,2,900,,
9022074045571001,9022074064286001,2,300,,
9022074020490001,9022074020752001,2,1020,,
9022074035997001,9022074020749001,2,600,,
9022074000130001,9022074018261001,2,1800,,
9022074000020001,9022074071752001,2,900,,
9022074001541001,9022074001617001,2,900,,
9022074020361001,9022074000004001,2,900,,
9022074010563001,9022074000674001,2,1500,,
9022074000077001,9022074021096001,2,600,,
9022074018094001,9022074000242001,2,900,,
9022074035997001,9022074004383001,2,900,,
9022074000030001,9022074025475001,2,1800,,
9022074045549001,9022074000031001,2,720,,
9022074020132001,9022074020131001,2,2700,,
9022074024352001,9022074000140001,2,1200,,
9022074020132001,9022074020133001,2,2700,,
9022074020132001,9022074020134001,2,1500,,
9022074034378001,9022074000250001,2,900,,
9022074021035001,9022074010464001,2,900,,
9022074001617001,9022074023844001,2,600,,
9022074000005001,9022074007415001,2,1200,,
9022074000315001,9022074015633001,2,600,,
9022074000622001,9022074001617001,2,1800,,
9022074023147001,9022074000133001,2,1200,,
9022074000001001,9022074012144001,2,1800,,
9022074024382001,9022074020749001,2,600,,
9022074000044001,9022074020469001,2,1800,,
9022074020132001,9022074000556001,2,2100,,
9022074000005001,9022074007414001,2,720,,
9022074000001001,9022074069350001,2,1200,,
9022074059478001,9022074015585001,2,900,,
9022074012144001,9022074035997001,2,2400,,
9022074069192001,9022074045549001,2,300,,
9022074013013001,9022074000030001,2,1800,,
9022074020699001,9022074020510001,2,1200,,
9022074000073001,9022074032590001,2,240,,
9022074001541001,9022074000622001,2,1200,,
9022074020132001,9022074033206001,2,1800,,
9022074018253001,9022074000019001,2,900,,
9022074000480001,9022074000119001,2,1200,,
9022074000759001,9022074072858001,2,1200,,
9022074017298001,9022074000120001,2,960,,
9022074000007001,9022074075147001,2,1200,,
9022074020700001,9022074020510001,2,1200,,
9022074023844001,9022074020749001,2,600,,
9022074035997001,9022074000001001,2,1500,,
9022074021035001,9022074000482001,2,1500,,
9022086000626001,9022086024917001,2,1200,,
9022074020116001,9022074000190001,2,1500,,
9022080020403001,9022080020400001,2,3600,,
9022074007415001,9022074000005001,2,1200,,
9022074000004001,9022074020361001,2,1200,,
9022074000004001,9022074020362001,2,1200,,
9022074015574001,9022074000003001,2,1200,,
9022074004383001,9022074069350001,2,600,,
9022074035997001,9022074069350001,2,900,,
9022074020510001,9022074032125001,2,1200,,
9022074000090001,9022074024006001,2,900,,
9022086000858001,9022086099659001,2,4200,,
9022086000858001,9022086099658001,2,4200,,
9022074000080001,9022074074615001,2,780,,
9022086000858001,9022086099656001,2,4200,,
9022074023147001,9022074021190001,2,1500,,
9022074007354001,9022074000005001,2,720,,
9022074007415001,9022074023138001,2,1200,,
9022074000030001,9022074013013001,2,1800,,
9022074015585001,9022074030117001,2,900,,
9022074034903001,9022074000250001,2,900,,
9022074030117001,9022074020483001,2,900,,
9022074020361001,9022074020362001,2,600,,
9022074043449001,9022074000080001,2,660,,
9022074000045001,9022074074413001,2,1200,,
9022074000230001,9022074032125001,2,1200,,
9022074012144001,9022074020749001,2,1800,,
9022074000002001,9022074030117001,2,900,,
9022074000099001,9022074011860001,2,1800,,
9022074020749001,9022074035997001,2,600,,
9022074069350001,9022074000001001,2,1200,,
9022074000030001,9022074072220001,2,1800,,
9022074021190001,9022074023147001,2,1500,,
9022074030117001,9022074020490001,2,600,,
9022074024542001,9022074000005001,2,900,,
9022074010955001,9022074000009001,2,1200,,
9022074011251001,9022074000069001,2,720,,
9022074004383001,9022074000001001,2,1200,,
9022074020134001,9022074000556001,2,2100,,
9022074000096001,9022074033000001,2,1200,,
9022074020170001,9022074073284001,2,900,,
9022074032125001,9022074000230001,2,1200,,
9022074023844001,9022074004383001,2,600,,
9022074000194001,9022074021101001,2,1800,,
9022074020483001,9022074059478001,2,1020,,
9022074020749001,9022074069350001,2,600,,
9022074020299001,9022074000042001,2,1200,,
9022074025851001,9022074000242001,2,900,,
9022074000080001,9022074073734001,2,900,,
9022074059478001,9022074000002001,2,900,,
9022074056927001,9022074000007001,2,600,,
9022074043449001,9022074074615001,2,420,,
9022074020749001,9022074000001001,2,1200,,
9022074035997001,9022074012144001,2,2100,,
9022074000001001,9022074035997001,2,1500,,
9022074035141001,9022074000250001,2,900,,
9022074074413001,9022074000045001,2,1200,,
9022074035997001,9022074024382001,2,600,,
9022074000242001,9022074015325001,2,780,,
9022074001541001,9022074000001001,2,1500,,
9022074015325001,9022074000242001,2,780,,
9022074020510001,9022074020699001,2,1200,,
9022074000622001,9022074004383001,2,1200,,
9022074015585001,9022074020752001,2,720,,
9022074025264001,9022074000160001,2,840,,
9022074034378001,9022074024254001,2,840,,
9022074020134001,9022074020131001,2,2700,,
9022074020134001,9022074020132001,2,1500,,
9022074045549001,9022074069192001,2,300,,
9022074000126001,9022074017678001,2,1200,,
9022074020134001,9022074020133001,2,2700,,
9022074025475001,9022074000030001,2,1800,,
9022074010760001,9022074000070001,2,1200,,
9022080010100001,9022080010102001,2,3600,,
9022080020400001,9022080020403001,2,3600,,
9022074071974001,9022074000300001,2,900,,
9022074000221001,9022074011754001,2,1200,,
9022074001617001,9022074000001001,2,1800,,
9022074020490001,9022074059478001,2,600,,
9022074000622001,9022074020749001,2,1200,,
9022074010464001,9022074000482001,2,1200,,
9022074056794001,9022074000020001,2,1200,,
9022074023840001,9022074001581001,2,1200,,
9022074000144001,9022074014856001,2,1200,,
9022074020461001,9022074023167001,2,600,,
9022074020490001,9022074015585001,2,900,,
9022074025928001,9022074000526001,2,1800,,
9022074069350001,9022074035997001,2,900,,
9022074000180001,9022074044669001,2,900,,
9022074073734001,9022074000080001,2,900,,
9022074000031001,9022074045549001,2,720,,
9022074074615001,9022074000080001,2,780,,
9022074000001001,9022074001541001,2,1500,,
9022074000019001,9022074018253001,2,900,,
9022074000019001,9022074018254001,2,900,,
9022074010464001,9022074021035001,2,900,,
9022074001617001,9022074020749001,2,600,,
9022074021809001,9022074000210001,2,1200,,
9022074007178001,9022074000005001,2,600,,
9022074020163001,9022074000244001,2,900,,
9022074022983001,9022074036326001,2,900,,
9022074000001001,9022074023844001,2,1200,,
9022074000002001,9022074020490001,2,900,,
9022074001617001,9022074069350001,2,600,,
9022074020362001,9022074000004001,2,1200,,
9022074020366001,9022074000119001,2,900,,
9022074035997001,9022074001617001,2,600,,
9022074020131001,9022074000556001,2,2400,,
9022074023844001,9022074024382001,2,600,,
9022074040991001,9022074000073001,2,1560,,
9022074018254001,9022074018253001,2,420,,
9022074021101001,9022074000194001,2,1800,,
9022074001617001,9022074004383001,2,600,,
9022074000150001,9022074014912001,2,2400,,
9022074004383001,9022074000622001,2,1200,,
9022074000002001,9022074020483001,2,900,,
9022074020749001,9022074023844001,2,600,,
9022074020490001,9022074000002001,2,900,,
9022074020297001,9022074000170001,2,1200,,
9022074021672001,9022074064286001,2,900,,
9022076000100001,9022076090001001,2,1800,,
9022074024382001,9022074012144001,2,2100,,
9022074020461001,9022074020116001,2,1500,,
9022074020752001,9022074020490001,2,1020,,
9022074000190001,9022074023167001,2,1200,,
9022074000230001,9022074020699001,2,1200,,
9022074000303001,9022074010113001,2,1200,,
9022074000007001,9022074056927001,2,600,,
9022074000120001,9022074016547001,2,900,,
9022074021672001,9022074000773001,2,600,,
9022074023209001,9022074000120001,2,1200,,
9022074074133001,9022074000111001,2,600,,
9022074000160001,9022074012993001,2,1320,,
9022074000133001,9022074023147001,2,1200,,
9022074000005001,9022074023138001,2,1500,,
9022074000250001,9022074024254001,2,1020,,
9022074012144001,9022074024382001,2,2100,,
9022074000482001,9022074021035001,2,1500,,
9022074013726001,9022074000282001,2,1800,,
9022074000120001,9022074023209001,2,1200,,
9022074000133001,9022074021190001,2,1500,,
9022074000250001,9022074035141001,2,900,,
9022074064286001,9022074021672001,2,900,,
9022074004383001,9022074001617001,2,600,,
9022074020483001,9022074000002001,2,900,,
9022074069350001,9022074024382001,2,600,,
9022074015585001,9022074020490001,2,900,,
9022074000130001,9022074015017001,2,900,,
9022074023167001,9022074020461001,2,600,,
9022074030117001,9022074059478001,2,600,,
9022074000773001,9022074045571001,2,600,,
9022074014912001,9022074000150001,2,2400,,
9022074018253001,9022074018254001,2,420,,
9022074000622001,9022074012144001,2,1800,,
9022074000674001,9022074010563001,2,1500,,
9022080010102001,9022080010100001,2,2400,,
9022074000069001,9022074011251001,2,720,,
9022074000119001,9022074020366001,2,900,,
9022074072858001,9022074000759001,2,1200,,
9022074007414001,9022074000005001,2,720,,
9022074011078001,9022074000172001,2,1500,,
9022074000001001,9022074001617001,2,1800,,
9022074000622001,9022074069350001,2,1200,,
9022074059478001,9022074020490001,2,600,,
9022074017297001,9022074000120001,2,960,,
9022074015585001,9022074020483001,2,900,,
9022074073664001,9022074000120001,2,1800,,
9022074011754001,9022074000221001,2,1200,,
9022074000003001,9022074015574001,2,1200,,
